classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
aak vincenet kena [Negative (3.0)] bully [Negative (6.0)] nge bully [Negative (5.0)] yah, aak vincenet kena bully nge bully yah,['aak vincenet kena [Negative (3.0)] bully [Negative (6.0)] nge bully [Negative (5.0)] yah'],-5.0,Negative,aak vincenet kena bully nge bully yah
orang tua [Negative (4.0)] introspeksi prilaku anak [Negative (3.0)] dampak [Negative (4.0)] oleh rumah [Positive (3.0)] rumah [Positive (4.0)] anak [Negative (3.0)] bentuk [Positive (4.0)] karakter sepenuh salah [Negative (4.0)] anak [Negative (4.0)] orang tua [Negative (4.0)] instrospeksi, orang tua introspeksi prilaku anak dampak oleh rumah rumah anak bentuk karakter sepenuh salah anak orang tua instrospeksi,['orang tua [Negative (4.0)] introspeksi prilaku anak [Negative (3.0)] dampak [Negative (4.0)] oleh rumah [Positive (3.0)] rumah [Positive (4.0)] anak [Negative (3.0)] bentuk [Positive (4.0)] karakter sepenuh salah [Negative (4.0)] anak [Negative (4.0)] orang tua [Negative (4.0)] instrospeksi'],0.0,Neutral,orang tua introspeksi prilaku anak dampak oleh rumah rumah anak bentuk karakter sepenuh salah anak orang tua instrospeksi
tangkap [Negative (3.0)] hukum [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] biar [Negative (3.0)] ulang anak [Negative (3.0)] publik figur [Positive (3.0)] laku nya, tangkap hukum hukum timpal biar ulang anak publik figur laku nya,['tangkap [Negative (3.0)] hukum [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] biar [Negative (3.0)] ulang anak [Negative (3.0)] publik figur [Positive (3.0)] laku nya'],0.0,Neutral,tangkap hukum hukum timpal biar ulang anak publik figur laku nya
bener [Negative (1.0)] skolah home schooling sosial [Positive (4.0)] anak [Negative (3.0)] tinggal [Negative (4.0)] tambahin giat les contoh les bahasa [Negative (4.0)] les music [Positive (1.0)] les olahraga dll kaya [Negative (2.0)] rezeki [Positive (3.0)], bener skolah home schooling sosial anak tinggal tambahin giat les contoh les bahasa les music les olahraga dll kaya rezeki,['bener [Negative (1.0)] skolah home schooling sosial [Positive (4.0)] anak [Negative (3.0)] tinggal [Negative (4.0)] tambahin giat les contoh les bahasa [Negative (4.0)] les music [Positive (1.0)] les olahraga dll kaya [Negative (2.0)] rezeki [Positive (3.0)]'],3.0,Positive,bener skolah home schooling sosial anak tinggal tambahin giat les contoh les bahasa les music les olahraga dll kaya rezeki
sorot vincent orang tua [Negative (4.0)] banyaak biar [Negative (3.0)] orang tua [Negative (4.0)] sorot, sorot vincent orang tua banyaak biar orang tua sorot,['sorot vincent orang tua [Negative (4.0)] banyaak biar [Negative (3.0)] orang tua [Negative (4.0)] sorot'],-4.0,Negative,sorot vincent orang tua banyaak biar orang tua sorot
cover [Positive (3.0)] berita [Negative (2.0)] pake gbr vincent nyaa pake gbr sekolah [Positive (3.0)] rugi [Negative (5.0)] laku, cover berita pake gbr vincent nyaa pake gbr sekolah rugi laku,['cover [Positive (3.0)] berita [Negative (2.0)] pake gbr vincent nyaa pake gbr sekolah [Positive (3.0)] rugi [Negative (5.0)] laku'],-5.0,Negative,cover berita pake gbr vincent nyaa pake gbr sekolah rugi laku
sebut bapa [Positive (3.0)] anak [Negative (3.0)], sebut bapa anak,['sebut bapa [Positive (3.0)] anak [Negative (3.0)]'],0.0,Neutral,sebut bapa anak
coba [Negative (1.0)] cek [Negative (5.0)] anak [Negative (4.0)] vincent aman tuh bapak baek banget [Positive (1.0)] pdhl ama orang, coba cek anak vincent aman tuh bapak baek banget pdhl ama orang,['coba [Negative (1.0)] cek [Negative (5.0)] anak [Negative (4.0)] vincent aman tuh bapak baek banget [Positive (1.0)] pdhl ama orang'],-4.0,Negative,coba cek anak vincent aman tuh bapak baek banget pdhl ama orang
ganti [Negative (3.0)] mendikbud, ganti mendikbud,['ganti [Negative (3.0)] mendikbud'],-3.0,Negative,ganti mendikbud
pdhl vincent idola [Negative (4.0)] banget [Positive (1.0)] attitude nya sabar [Positive (5.0)] ya [Positive (5.0)] bang anak [Negative (3.0)] uji [Positive (1.0)] smg cpt kelar [Positive (3.0)] urus dn smg ajar [Negative (3.0)] si bocah akibat [Negative (3.0)] kl orang tua [Negative (4.0)] manja [Negative (4.0)] uang, pdhl vincent idola banget attitude nya sabar ya bang anak uji smg cpt kelar urus dn smg ajar si bocah akibat kl orang tua manja uang,['pdhl vincent idola [Negative (4.0)] banget [Positive (1.0)] attitude nya sabar [Positive (5.0)] ya [Positive (5.0)] bang anak [Negative (3.0)] uji [Positive (1.0)] smg cpt kelar [Positive (3.0)] urus dn smg ajar [Negative (3.0)] si bocah akibat [Negative (3.0)] kl orang tua [Negative (4.0)] manja [Negative (4.0)] uang'],-4.0,Negative,pdhl vincent idola banget attitude nya sabar ya bang anak uji smg cpt kelar urus dn smg ajar si bocah akibat kl orang tua manja uang
bro anak [Negative (3.0)] anak [Negative (4.0)] sih, bro anak anak sih,['bro anak [Negative (3.0)] anak [Negative (4.0)] sih'],-4.0,Negative,bro anak anak sih
bapak udah sorot bapak doang [Negative (1.0)], bapak udah sorot bapak doang,['bapak udah sorot bapak doang [Negative (1.0)]'],0.0,Neutral,bapak udah sorot bapak doang
bnyk anak [Negative (3.0)] bus sopan itumah slh ortuny dik utama yah rumah [Positive (3.0)] guru [Positive (4.0)] yah ortunya skolah mahal [Positive (1.0)] apa [Negative (3.0)] bad [Negative (5.0)] parenting rumah [Positive (3.0)] yah bkn toxic people, bnyk anak bus sopan itumah slh ortuny dik utama yah rumah guru yah ortunya skolah mahal apa bad parenting rumah yah bkn toxic people,['bnyk anak [Negative (3.0)] bus sopan itumah slh ortuny dik utama yah rumah [Positive (3.0)] guru [Positive (4.0)] yah ortunya skolah mahal [Positive (1.0)] apa [Negative (3.0)] bad [Negative (5.0)] parenting rumah [Positive (3.0)] yah bkn toxic people'],-5.0,Negative,bnyk anak bus sopan itumah slh ortuny dik utama yah rumah guru yah ortunya skolah mahal apa bad parenting rumah yah bkn toxic people
tuh anak [Negative (3.0)] percaya [Positive (2.0)] diri [Positive (4)] salah [Negative (4.0)] didik [Negative (4.0)] salah [Negative (5.0)] gaul [Negative (4.0)], tuh anak percaya diri salah didik salah gaul,['tuh anak [Negative (3.0)] percaya [Positive (2.0)] diri [Positive (4)] salah [Negative (4.0)] didik [Negative (4.0)] salah [Negative (5.0)] gaul [Negative (4.0)]'],0.0,Neutral,tuh anak percaya diri salah didik salah gaul
ni pajang foto [Positive (3.0)] vincent ja sorot, ni pajang foto vincent ja sorot,['ni pajang foto [Positive (3.0)] vincent ja sorot'],3.0,Positive,ni pajang foto vincent ja sorot
sekolah [Positive (3.0)] bagus [Negative (4.0)] jamin [Negative (6.0)] adab [Positive (3.0)] didik [Negative (3.0)] dahulu [Negative (1.0)] adab [Positive (3.0)] ilmu [Positive (5.0)], sekolah bagus jamin adab didik dahulu adab ilmu,['sekolah [Positive (3.0)] bagus [Negative (4.0)] jamin [Negative (6.0)] adab [Positive (3.0)] didik [Negative (3.0)] dahulu [Negative (1.0)] adab [Positive (3.0)] ilmu [Positive (5.0)]'],5.0,Positive,sekolah bagus jamin adab didik dahulu adab ilmu
respect beliau straight edge, respect beliau straight edge,['respect beliau straight edge'],0.0,Neutral,respect beliau straight edge
straight edge banget [Positive (1.0)], straight edge banget,['straight edge banget [Positive (1.0)]'],0.0,Neutral,straight edge banget
jahat [Negative (4.0)] poto bapak mulu [Negative (1.0)] post, jahat poto bapak mulu post,['jahat [Negative (4.0)] poto bapak mulu [Negative (1.0)] post'],0.0,Neutral,jahat poto bapak mulu post
vincent anak [Negative (3.0)] kembar [Negative (4.0)] sih vincent aja [Positive (1.0)] sebut anak [Negative (3.0)] udah bapak, vincent anak kembar sih vincent aja sebut anak udah bapak,['vincent anak [Negative (3.0)] kembar [Negative (4.0)] sih vincent aja [Positive (1.0)] sebut anak [Negative (3.0)] udah bapak'],-3.0,Negative,vincent anak kembar sih vincent aja sebut anak udah bapak
mario dandy yok ekspos [Negative (4.0)] bapak, mario dandy yok ekspos bapak,['mario dandy yok ekspos [Negative (4.0)] bapak'],-4.0,Negative,mario dandy yok ekspos bapak
urus artis [Positive (2.0)] korban [Negative (4.0)] laku orang duit artis [Positive (2.0)] gercep bener [Negative (1.0)] dengah dalih [Negative (4.0)] investigasi selidik [Negative (3.0)] ujung [Negative (4.0)] nya licin [Negative (2.0)] gamau [Negative (5.0)], urus artis korban laku orang duit artis gercep bener dengah dalih investigasi selidik ujung nya licin gamau,['urus artis [Positive (2.0)] korban [Negative (4.0)] laku orang duit artis [Positive (2.0)] gercep bener [Negative (1.0)] dengah dalih [Negative (4.0)] investigasi selidik [Negative (3.0)] ujung [Negative (4.0)] nya licin [Negative (2.0)] gamau [Negative (5.0)]'],-5.0,Negative,urus artis korban laku orang duit artis gercep bener dengah dalih investigasi selidik ujung nya licin gamau
