classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
wahh bener [Negative (2.0)] banget [Positive (1.0)] sihh [Negative (3.0)] ganjar [Negative (4.0)] tuju [Negative (6.0)] banget [Positive (1.0)] kata [Negative (2.0)] tetep coblos prabowo, wahh bener banget sihh ganjar tuju banget kata tetep coblos prabowo,['wahh bener [Negative (2.0)] banget [Positive (1.0)] sihh [Negative (3.0)] ganjar [Negative (4.0)] tuju [Negative (6.0)] banget [Positive (1.0)] kata [Negative (2.0)] tetep coblos prabowo'],-2.0,Negative,wahh bener banget sihh ganjar tuju banget kata tetep coblos prabowo
kena [Negative (3.0)] deh, kena deh,['kena [Negative (3.0)] deh'],-3.0,Negative,kena deh
dadak [Positive (3.0)] oposisi [Negative (3.0)], dadak oposisi,['dadak [Positive (3.0)] oposisi [Negative (3.0)]'],0.0,Neutral,dadak oposisi
nyata [Negative (2.0)] sakit [Negative (6.0)] hati [Negative (2.0)] nyata [Negative (2.0)] jujur [Negative (1.0)] sbg manusia [Positive (3.0)], nyata sakit hati nyata jujur sbg manusia,['nyata [Negative (2.0)] sakit [Negative (6.0)] hati [Negative (2.0)] nyata [Negative (2.0)] jujur [Negative (1.0)] sbg manusia [Positive (3.0)]'],3.0,Positive,nyata sakit hati nyata jujur sbg manusia
ngomong bos [Positive (3.0)] kemaren gimana, ngomong bos kemaren gimana,['ngomong bos [Positive (3.0)] kemaren gimana'],3.0,Positive,ngomong bos kemaren gimana
paslon bicara lemah [Negative (2.0)] kurang coba [Positive (1.0)] program bidang, paslon bicara lemah kurang coba program bidang,['paslon bicara lemah [Negative (2.0)] kurang coba [Positive (1.0)] program bidang'],-2.0,Negative,paslon bicara lemah kurang coba program bidang
mentringa yasona pdip, mentringa yasona pdip,['mentringa yasona pdip'],0.0,Neutral,mentringa yasona pdip
lupa [Negative (3.0)] menkopolhukam tragedi [Negative (5.0)] kanjuruhan contoh keat, lupa menkopolhukam tragedi kanjuruhan contoh keat,['lupa [Negative (3.0)] menkopolhukam tragedi [Negative (5.0)] kanjuruhan contoh keat'],-5.0,Negative,lupa menkopolhukam tragedi kanjuruhan contoh keat
panik [Negative (4.0)] bos [Positive (3.0)], panik bos,['panik [Negative (4.0)] bos [Positive (3.0)]'],-4.0,Negative,panik bos
wakil, wakil,['wakil'],0.0,Neutral,wakil
sakitt hati [Negative (2.0)] lagu [Positive (2.0)] tipe, sakitt hati lagu tipe,['sakitt hati [Negative (2.0)] lagu [Positive (2.0)] tipe'],0.0,Neutral,sakitt hati lagu tipe
pukul [Negative (4.0)] mahfud md mahfud pripun kerja [Positive (2.0)] tri bawah koordinasi [Positive (1.0)] njenengan nilai [Positive (5.0)], pukul mahfud md mahfud pripun kerja tri bawah koordinasi njenengan nilai,['pukul [Negative (4.0)] mahfud md mahfud pripun kerja [Positive (2.0)] tri bawah koordinasi [Positive (1.0)] njenengan nilai [Positive (5.0)]'],5.0,Positive,pukul mahfud md mahfud pripun kerja tri bawah koordinasi njenengan nilai
ngomongin [Negative (3.0)] wakil uban ubann blunder mulu [Negative (1.0)], ngomongin wakil uban ubann blunder mulu,['ngomongin [Negative (3.0)] wakil uban ubann blunder mulu [Negative (1.0)]'],0.0,Neutral,ngomongin wakil uban ubann blunder mulu
inti golong jokowi golong pdip ruwet [Negative (4.0)] golong orang orang mikir [Negative (3.0)] udah titik [Negative (3.0)] ban, inti golong jokowi golong pdip ruwet golong orang orang mikir udah titik ban,['inti golong jokowi golong pdip ruwet [Negative (4.0)] golong orang orang mikir [Negative (3.0)] udah titik [Negative (3.0)] ban'],-3.0,Negative,inti golong jokowi golong pdip ruwet golong orang orang mikir udah titik ban
njar njar blunder ilang [Negative (5.0)] respek dukung [Positive (4.0)], njar njar blunder ilang respek dukung,['njar njar blunder ilang [Negative (5.0)] respek dukung [Positive (4.0)]'],-5.0,Negative,njar njar blunder ilang respek dukung
mantap [Positive (5.0)] ganjar [Negative (3.0)] tegak adil [Negative (3.0)], mantap ganjar tegak adil,['mantap [Positive (5.0)] ganjar [Negative (3.0)] tegak adil [Negative (3.0)]'],5.0,Positive,mantap ganjar tegak adil
nan, nan,['nan'],0.0,Neutral,nan
keren ganjar [Negative (3.0)] dukung [Positive (4.0)] selesai [Negative (4.0)], keren ganjar dukung selesai,['keren ganjar [Negative (3.0)] dukung [Positive (4.0)] selesai [Negative (4.0)]'],0.0,Neutral,keren ganjar dukung selesai
opo iyo to jar, opo iyo to jar,['opo iyo to jar'],0.0,Neutral,opo iyo to jar
fakta [Negative (3.0)], fakta,['fakta [Negative (3.0)]'],-3.0,Negative,fakta
pranowo gimana, pranowo gimana,['pranowo gimana'],0.0,Neutral,pranowo gimana
udah musim kampanye [Positive (3.0)] ya [Positive (5.0)] gin aja [Positive (1.0)] jadiin bahan [Negative (3.0)] jatohin gitu ah, udah musim kampanye ya gin aja jadiin bahan jatohin gitu ah,['udah musim kampanye [Positive (3.0)] ya [Positive (5.0)] gin aja [Positive (1.0)] jadiin bahan [Negative (3.0)] jatohin gitu ah'],-3.0,Negative,udah musim kampanye ya gin aja jadiin bahan jatohin gitu ah
lupa [Negative (3.0)] cawapres nya menkopolhukam, lupa cawapres nya menkopolhukam,['lupa [Negative (3.0)] cawapres nya menkopolhukam'],-3.0,Negative,lupa cawapres nya menkopolhukam
lagh jokowi menkonua bawah, lagh jokowi menkonua bawah,['lagh jokowi menkonua bawah'],0.0,Neutral,lagh jokowi menkonua bawah
ya [Positive (4.0)] ham wadas, ya ham wadas,['ya [Positive (4.0)] ham wadas'],4.0,Positive,ya ham wadas
halahh thn diem [Negative (3.0)] bae, halahh thn diem bae,['halahh thn diem [Negative (3.0)] bae'],-3.0,Negative,halahh thn diem bae
sebentar [Negative (2.0)] menkumham nya pdip menkopolhukamnya mahfud md kerja [Positive (2.0)] gitu gimana, sebentar menkumham nya pdip menkopolhukamnya mahfud md kerja gitu gimana,['sebentar [Negative (2.0)] menkumham nya pdip menkopolhukamnya mahfud md kerja [Positive (2.0)] gitu gimana'],0.0,Neutral,sebentar menkumham nya pdip menkopolhukamnya mahfud md kerja gitu gimana
lupa [Negative (3.0)] presiden skr partai mna moga [Positive (1.0)] amin [Negative (3.0)] menang [Negative (6.0)] biar [Negative (4.0)] mnjatuhkan berkat [Positive (1.0)] sholawat moga [Positive (1.0)] putar, lupa presiden skr partai mna moga amin menang biar mnjatuhkan berkat sholawat moga putar,['lupa [Negative (3.0)] presiden skr partai mna moga [Positive (1.0)] amin [Negative (3.0)] menang [Negative (6.0)] biar [Negative (4.0)] mnjatuhkan berkat [Positive (1.0)] sholawat moga [Positive (1.0)] putar'],-4.0,Negative,lupa presiden skr partai mna moga amin menang biar mnjatuhkan berkat sholawat moga putar
makamah keluarga [Negative (3.0)], makamah keluarga,['makamah keluarga [Negative (3.0)]'],-3.0,Negative,makamah keluarga
nampak ny kasihan [Negative (3.0)] wakil nya pajang suara [Negative (1.0)] bom [Negative (1.0)] menang [Negative (6.0)] arogansi ny, nampak ny kasihan wakil nya pajang suara bom menang arogansi ny,['nampak ny kasihan [Negative (3.0)] wakil nya pajang suara [Negative (1.0)] bom [Negative (1.0)] menang [Negative (6.0)] arogansi ny'],-5.0,Negative,nampak ny kasihan wakil nya pajang suara bom menang arogansi ny
wakil asli [Positive (2.0)] lawak, wakil asli lawak,['wakil asli [Positive (2.0)] lawak'],2.0,Positive,wakil asli lawak
mantan [Negative (3.0)] gubernur rapot presiden emang negara konoha anak [Negative (3.0)] buah [Negative (4.0)] rapot bos [Positive (3.0)] diksh nilah, mantan gubernur rapot presiden emang negara konoha anak buah rapot bos diksh nilah,['mantan [Negative (3.0)] gubernur rapot presiden emang negara konoha anak [Negative (3.0)] buah [Negative (4.0)] rapot bos [Positive (3.0)] diksh nilah'],-4.0,Negative,mantan gubernur rapot presiden emang negara konoha anak buah rapot bos diksh nilah
menko bidang hukum [Negative (3.0)], menko bidang hukum,['menko bidang hukum [Negative (3.0)]'],-3.0,Negative,menko bidang hukum
ngga salah [Negative (4.0)] presiden kang menkopolhukamnya wakil ente, ngga salah presiden kang menkopolhukamnya wakil ente,['ngga salah [Negative (4.0)] presiden kang menkopolhukamnya wakil ente'],-4.0,Negative,ngga salah presiden kang menkopolhukamnya wakil ente
kemaren mana aja [Positive (1.0)], kemaren mana aja,['kemaren mana aja [Positive (1.0)]'],0.0,Neutral,kemaren mana aja
buka [Negative (3.0)] rahasia [Negative (2.0)] tenggelam kubang [Negative (3.0)], buka rahasia tenggelam kubang,['buka [Negative (3.0)] rahasia [Negative (2.0)] tenggelam kubang [Negative (3.0)]'],-3.0,Negative,buka rahasia tenggelam kubang
eling cawapres menkopolhukam kader banteng [Negative (3.0)] menkumham, eling cawapres menkopolhukam kader banteng menkumham,['eling cawapres menkopolhukam kader banteng [Negative (3.0)] menkumham'],-3.0,Negative,eling cawapres menkopolhukam kader banteng menkumham
ganti [Negative (3.0)] rejim udah bener [Negative (1.0)] nilai [Positive (5.0)] nya begiti iya diserahin orang ya [Positive (4.0)] poin [Positive (2.0)] orang nya aaplagi wakil nya menkopolhukam, ganti rejim udah bener nilai nya begiti iya diserahin orang ya poin orang nya aaplagi wakil nya menkopolhukam,['ganti [Negative (3.0)] rejim udah bener [Negative (1.0)] nilai [Positive (5.0)] nya begiti iya diserahin orang ya [Positive (4.0)] poin [Positive (2.0)] orang nya aaplagi wakil nya menkopolhukam'],2.0,Positive,ganti rejim udah bener nilai nya begiti iya diserahin orang ya poin orang nya aaplagi wakil nya menkopolhukam
wkwkw itu [Negative (2.0)] tugas [Negative (1.0)] partai usung, wkwkw itu tugas partai usung,['wkwkw itu [Negative (2.0)] tugas [Negative (1.0)] partai usung'],0.0,Neutral,wkwkw itu tugas partai usung
o cawapres nilai [Positive (5.0)], o cawapres nilai,['o cawapres nilai [Positive (5.0)]'],5.0,Positive,ooo cawapres nilai
pilih [Negative (2.0)] ganjar [Negative (4.0)] pilih [Negative (2.0)] bocil ingus, pilih ganjar pilih bocil ingus,['pilih [Negative (2.0)] ganjar [Negative (4.0)] pilih [Negative (2.0)] bocil ingus'],-2.0,Negative,pilih ganjar pilih bocil ingus
lha menkopolhukam konco [Negative (3.0)] bobok yoo menyengsengsengsarakan rakjat, lha menkopolhukam konco bobok yoo menyengsengsengsarakan rakjat,['lha menkopolhukam konco [Negative (3.0)] bobok yoo menyengsengsengsarakan rakjat'],-3.0,Negative,lha menkopolhukam konco bobok yoo menyengsengsengsarakan rakjat
cerdas nyata [Negative (2.0)] mas ganjar [Negative (3.0)] calon pilih [Negative (2.0)] ragu [Negative (4.0)] rubah arah [Negative (4.0)] pilih [Negative (2.0)], cerdas nyata mas ganjar calon pilih ragu rubah arah pilih,['cerdas nyata [Negative (2.0)] mas ganjar [Negative (3.0)] calon pilih [Negative (2.0)] ragu [Negative (4.0)] rubah arah [Negative (4.0)] pilih [Negative (2.0)]'],-2.0,Negative,cerdas nyata mas ganjar calon pilih ragu rubah arah pilih
sih orang caper, sih orang caper,['sih orang caper'],0.0,Neutral,sih orang caper
nilai [Positive (5.0)] bijak [Negative (4.0)] partai, nilai bijak partai,['nilai [Positive (5.0)] bijak [Negative (4.0)] partai'],5.0,Positive,nilai bijak partai
buka [Negative (3.0)] borok [Negative (6.0)] cawapres menkopulhukam akh netijen nikmat [Positive (3.0)] drama [Negative (4.0)], buka borok cawapres menkopulhukam akh netijen nikmat drama,['buka [Negative (3.0)] borok [Negative (6.0)] cawapres menkopulhukam akh netijen nikmat [Positive (3.0)] drama [Negative (4.0)]'],-4.0,Negative,buka borok cawapres menkopulhukam akh netijen nikmat drama
ngomong kayak [Negative (3.0)] gitu jokowi ngedukug coba [Negative (1.0)], ngomong kayak gitu jokowi ngedukug coba,['ngomong kayak [Negative (3.0)] gitu jokowi ngedukug coba [Negative (1.0)]'],0.0,Neutral,ngomong kayak gitu jokowi ngedukug coba
kasi [Negative (3.0)] mahfud md kritik [Negative (5.0)] pasanganya ganjar [Negative (3.0)], kasi mahfud md kritik pasanganya ganjar,['kasi [Negative (3.0)] mahfud md kritik [Negative (5.0)] pasanganya ganjar [Negative (3.0)]'],-3.0,Negative,kasi mahfud md kritik pasanganya ganjar
prabowo gibran ajahh ganjar [Negative (3.0)] ki sopo, prabowo gibran ajahh ganjar ki sopo,['prabowo gibran ajahh ganjar [Negative (3.0)] ki sopo'],-3.0,Negative,prabowo gibran ajahh ganjar ki sopo
ungkap [Negative (3.0)] harun mas ya [Positive (4.0)], ungkap harun mas ya,['ungkap [Negative (3.0)] harun mas ya [Positive (4.0)]'],4.0,Positive,ungkap harun mas ya
la ko berani ngomong mana aja [Positive (1.0)] sokibnya berani nya beda [Negative (2.0)] pilih [Negative (2.0)] alah [Negative (5.0)] gedabrus entut birut, la ko berani ngomong mana aja sokibnya berani nya beda pilih alah gedabrus entut birut,['la ko berani ngomong mana aja [Positive (1.0)] sokibnya berani nya beda [Negative (2.0)] pilih [Negative (2.0)] alah [Negative (5.0)] gedabrus entut birut'],-5.0,Negative,la ko berani ngomong mana aja sokibnya berani nya beda pilih alah gedabrus entut birut
politik [Negative (1.0)] nyinyir [Negative (5.0)] sang yutuber, politik nyinyir sang yutuber,['politik [Negative (1.0)] nyinyir [Negative (5.0)] sang yutuber'],-5.0,Negative,politik nyinyir sang yutuber
mari [Negative (1.0)] nonton sinetron, mari nonton sinetron,['mari [Negative (1.0)] nonton sinetron'],0.0,Neutral,mari nonton sinetron
so soan jer, so soan jer,['so soan jer'],0.0,Neutral,so soan jer
bumerang koar nya no mahfud gmn, bumerang koar nya no mahfud gmn,['bumerang koar nya no mahfud gmn'],0.0,Neutral,bumerang koar nya no mahfud gmn
menkopolhukam nya, menkopolhukam nya,['menkopolhukam nya'],0.0,Neutral,menkopolhukam nya
orang jujur [Negative (1.0)] harga [Positive (3.0)] ngomong nempel kuat [Negative (3.0)] udah jarak [Negative (3.0)] buka [Negative (4.0)], orang jujur harga ngomong nempel kuat udah jarak buka,['orang jujur [Negative (1.0)] harga [Positive (3.0)] ngomong nempel kuat [Negative (3.0)] udah jarak [Negative (3.0)] buka [Negative (4.0)]'],-4.0,Negative,orang jujur harga ngomong nempel kuat udah jarak buka
capres, capres,['capres'],0.0,Neutral,capres
hadehh ngomong skr malu [Negative (4.0)] ya [Positive (4.0)] buka [Negative (3.0)] aib [Negative (6.0)] nya pdi, hadehh ngomong skr malu ya buka aib nya pdi,['hadehh ngomong skr malu [Negative (4.0)] ya [Positive (4.0)] buka [Negative (3.0)] aib [Negative (6.0)] nya pdi'],-5.0,Negative,hadehh ngomong skr malu ya buka aib nya pdi
orang nilai [Positive (5.0)] luar koyo ret isi [Negative (5.0)] ati [Negative (1.0)] ne nilai [Positive (5.0)] nya, orang nilai luar koyo ret isi ati ne nilai nya,['orang nilai [Positive (5.0)] luar koyo ret isi [Negative (5.0)] ati [Negative (1.0)] ne nilai [Positive (5.0)] nya'],5.0,Positive,orang nilai luar koyo ret isi ati ne nilai nya
opoikii blunder teruss, opoikii blunder teruss,['opoikii blunder teruss'],0.0,Neutral,opoikii blunder teruss
si mahfud tri polhukam nya wakil blok, si mahfud tri polhukam nya wakil blok,['si mahfud tri polhukam nya wakil blok'],0.0,Neutral,si mahfud tri polhukam nya wakil blok
hahaha komentar kliatan orang sakit [Negative (5.0)] hati [Negative (2.0)], hahaha komentar kliatan orang sakit hati,['hahaha komentar kliatan orang sakit [Negative (5.0)] hati [Negative (2.0)]'],-2.0,Negative,hahaha komentar kliatan orang sakit hati
nahh blunder orang aja [Positive (1.0)] dimarahin [Negative (5.0)] mak, nahh blunder orang aja dimarahin mak,['nahh blunder orang aja [Positive (1.0)] dimarahin [Negative (5.0)] mak'],-5.0,Negative,nahh blunder orang aja dimarahin mak
pranowo dirosting aja [Positive (1.0)] trima [Positive (1.0)] ngomenin jokowi, pranowo dirosting aja trima ngomenin jokowi,['pranowo dirosting aja [Positive (1.0)] trima [Positive (1.0)] ngomenin jokowi'],0.0,Neutral,pranowo dirosting aja trima ngomenin jokowi
gubernur jateng kasih [Negative (1.0)] nilai [Positive (5.0)] yah karna jateng wilayah miskin [Negative (5.0)], gubernur jateng kasih nilai yah karna jateng wilayah miskin,['gubernur jateng kasih [Negative (1.0)] nilai [Positive (5.0)] yah karna jateng wilayah miskin [Negative (5.0)]'],0.0,Neutral,gubernur jateng kasih nilai yah karna jateng wilayah miskin
iya tuh mekopolhukam nya becus [Negative (4.0)] yaa, iya tuh mekopolhukam nya becus yaa,['iya tuh mekopolhukam nya becus [Negative (4.0)] yaa'],-4.0,Negative,iya tuh mekopolhukam nya becus yaa
hmm pecah kongsi dagel [Positive (3.0)] politik [Negative (1.0)], hmm pecah kongsi dagel politik,['hmm pecah kongsi dagel [Positive (3.0)] politik [Negative (1.0)]'],3.0,Positive,hhhmm pecah kongsi dagel politik
asalh aja [Positive (1.0)] si rambut putih [Negative (4.0)], asalh aja si rambut putih,['asalh aja [Positive (1.0)] si rambut putih [Negative (4.0)]'],-4.0,Negative,asalh aja si rambut putih
malu [Negative (4.0)] diri [Negative (1.0)], malu diri,['malu [Negative (4.0)] diri [Negative (1.0)]'],0.0,Neutral,malu diri
prestasi jateng tolong [Negative (2.0)] papar [Negative (4.0)] malu [Negative (5.0)] kandang sikut, prestasi jateng tolong papar malu kandang sikut,['prestasi jateng tolong [Negative (2.0)] papar [Negative (4.0)] malu [Negative (5.0)] kandang sikut'],-5.0,Negative,prestasi jateng tolong papar malu kandang sikut
la kowe opo ngece wakil ganjar [Negative (3.0)] vok nek ngendikan pikir [Negative (2.0)] sik ojo kesusu ketok nek ra neng [Negative (1.0)] karo langsung [Positive (3.0)] grusa grusu, la kowe opo ngece wakil ganjar vok nek ngendikan pikir sik ojo kesusu ketok nek ra neng karo langsung grusa grusu,['la kowe opo ngece wakil ganjar [Negative (3.0)] vok nek ngendikan pikir [Negative (2.0)] sik ojo kesusu ketok nek ra neng [Negative (1.0)] karo langsung [Positive (3.0)] grusa grusu'],3.0,Positive,la kowe opo ngece wakil ganjar vok nek ngendikan pikir sik ojo kesusu ketok nek ra neng karo langsung grusa grusu
keluar [Negative (3.0)] pdi podo ae kacung pdi terus perintah bos [Positive (3.0)], keluar pdi podo ae kacung pdi terus perintah bos,['keluar [Negative (3.0)] pdi podo ae kacung pdi terus perintah bos [Positive (3.0)]'],0.0,Neutral,keluar pdi podo ae kacung pdi terus perintah bos
ngomong gitu bro, ngomong gitu bro,['ngomong gitu bro'],0.0,Neutral,ngomong gitu bro
hidih ngaca kuasa [Positive (3.0)] partai prsiden partai capres diri [Negative (1.0)] menko polhukam cawapresmu salah [Negative (4.0)] hukum [Negative (4.0)] nilai [Positive (5.0)] diri [Negative (1.0)] lahh piye [Negative (3.0)] mas bro, hidih ngaca kuasa partai prsiden partai capres diri menko polhukam cawapresmu salah hukum nilai diri lahh piye mas bro,['hidih ngaca kuasa [Positive (3.0)] partai prsiden partai capres diri [Negative (1.0)] menko polhukam cawapresmu salah [Negative (4.0)] hukum [Negative (4.0)] nilai [Positive (5.0)] diri [Negative (1.0)] lahh piye [Negative (3.0)] mas bro'],5.0,Positive,hidih ngaca kuasa partai prsiden partai capres diri menko polhukam cawapresmu salah hukum nilai diri lahh piye mas bro
blunder, blunder,['blunder'],0.0,Neutral,blunder
mudah [Negative (1.0)] dukung [Positive (4.0)] jokowi coba [Negative (1.0)] dukung [Positive (4.0)] nilai [Positive (6.0)], mudah dukung jokowi coba dukung nilai,['mudah [Negative (1.0)] dukung [Positive (4.0)] jokowi coba [Negative (1.0)] dukung [Positive (4.0)] nilai [Positive (6.0)]'],5.0,Positive,mudah dukung jokowi coba dukung nilai
serang [Negative (4.0)] bongkar [Negative (4.0)] aib [Negative (6.0)] seru [Negative (6.0)] gelar [Positive (2.0)] tikar [Positive (4.0)] simpan [Negative (3.0)] jejak digital, serang bongkar aib seru gelar tikar simpan jejak digital,['serang [Negative (4.0)] bongkar [Negative (4.0)] aib [Negative (6.0)] seru [Negative (6.0)] gelar [Positive (2.0)] tikar [Positive (4.0)] simpan [Negative (3.0)] jejak digital'],4.0,Positive,serang bongkar aib seru gelar tikar simpan jejak digital
lucu [Negative (2.0)] ya [Positive (4.0)] kualitas [Positive (5.0)] orang pantes [Negative (3.0)], lucu ya kualitas orang pantes,['lucu [Negative (2.0)] ya [Positive (4.0)] kualitas [Positive (5.0)] orang pantes [Negative (3.0)]'],5.0,Positive,lucu ya kualitas orang pantes
nyerang ni, nyerang ni,['nyerang ni'],0.0,Neutral,nyerang ni
kawan lawan [Negative (4.0)] lawan [Negative (5.0)] teman, kawan lawan lawan teman,['kawan lawan [Negative (4.0)] lawan [Negative (5.0)] teman'],-5.0,Negative,kawan lawan lawan teman
capres ceplas ceplos mikirnya si playing victim, capres ceplas ceplos mikirnya si playing victim,['capres ceplas ceplos mikirnya si playing victim'],0.0,Neutral,capres ceplas ceplos mikirnya si playing victim
serang [Negative (4.0)] padhe kasih [Negative (1.0)] kendor tunjuk sikap [Positive (2.0)] angkuh, serang padhe kasih kendor tunjuk sikap angkuh,['serang [Negative (4.0)] padhe kasih [Negative (1.0)] kendor tunjuk sikap [Positive (2.0)] angkuh'],2.0,Positive,serang padhe kasih kendor tunjuk sikap angkuh
pamrih [Positive (1.0)] presiden wni harga [Positive (3.0)] hormat pimpin juta [Positive (2.0)] anggota [Negative (3.0)] komunitas [Negative (4.0)] rakyat jelata [Negative (5.0)] indonesia krji otb dukung [Positive (4.0)] setia [Negative (4.0)] kompak apresiasi kerja [Positive (2.0)] keras presiden cc rakabuming, pamrih presiden wni harga hormat pimpin juta anggota komunitas rakyat jelata indonesia krji otb dukung setia kompak apresiasi kerja keras presiden cc rakabuming,['pamrih [Positive (1.0)] presiden wni harga [Positive (3.0)] hormat pimpin juta [Positive (2.0)] anggota [Negative (3.0)] komunitas [Negative (4.0)] rakyat jelata [Negative (5.0)] indonesia krji otb dukung [Positive (4.0)] setia [Negative (4.0)] kompak apresiasi kerja [Positive (2.0)] keras presiden cc rakabuming'],-4.0,Negative,pamrih presiden wni harga hormat pimpin juta anggota komunitas rakyat jelata indonesia krji otb dukung setia kompak apresiasi kerja keras presiden cc rakabuming
hadee ya [Positive (4.0)] tap pemlu ham bawa [Negative (3.0)] mmg bukty tunjuk eatu aj, hadee ya tap pemlu ham bawa mmg bukty tunjuk eatu aj,['hadee ya [Positive (4.0)] tap pemlu ham bawa [Negative (3.0)] mmg bukty tunjuk eatu aj'],4.0,Positive,hadee ya tap pemlu ham bawa mmg bukty tunjuk eatu aj
mboten milih [Negative (2.0)] jeneng, mboten milih jeneng,['mboten milih [Negative (2.0)] jeneng'],-2.0,Negative,mboten milih jeneng
demokrasi jokowi pinggir [Negative (4.0)] jurang salam jari [Negative (4.0)], demokrasi jokowi pinggir jurang salam jari,['demokrasi jokowi pinggir [Negative (4.0)] jurang salam jari [Negative (4.0)]'],-4.0,Negative,demokrasi jokowi pinggir jurang salam jari
coba [Negative (1.0)] belah [Negative (6.0)] salah [Negative (5.0)] menteri, coba belah salah menteri,['coba [Negative (1.0)] belah [Negative (6.0)] salah [Negative (5.0)] menteri'],-5.0,Negative,coba belah salah menteri
mahfud buat [Positive (1.0)] ambil [Negative (5.0)] contoh mk atur [Negative (4.0)] jokowi polhukam instruksi [Negative (3.0)] atas [Negative (5.0)] mahfud jokowi kalo mahfud wapres, mahfud buat ambil contoh mk atur jokowi polhukam instruksi atas mahfud jokowi kalo mahfud wapres,['mahfud buat [Positive (1.0)] ambil [Negative (5.0)] contoh mk atur [Negative (4.0)] jokowi polhukam instruksi [Negative (3.0)] atas [Negative (5.0)] mahfud jokowi kalo mahfud wapres'],-5.0,Negative,mahfud buat ambil contoh mk atur jokowi polhukam instruksi atas mahfud jokowi kalo mahfud wapres
nilai [Positive (5.0)] ganjar [Negative (3.0)] ya [Positive (4.0)] pimpin jateng, nilai ganjar ya pimpin jateng,['nilai [Positive (5.0)] ganjar [Negative (3.0)] ya [Positive (4.0)] pimpin jateng'],4.0,Positive,nilai ganjar ya pimpin jateng
ketawa [Positive (4.0)] rame [Negative (2.0)] aja [Positive (1.0)] wkwkk, ketawa rame aja wkwkk,['ketawa [Positive (4.0)] rame [Negative (2.0)] aja [Positive (1.0)] wkwkk'],-2.0,Negative,ketawa rame aja wkwkk
ambisius presiden ganjar [Negative (3.0)] pranowo lupa [Negative (3.0)] wakil menkopolhukam, ambisius presiden ganjar pranowo lupa wakil menkopolhukam,['ambisius presiden ganjar [Negative (3.0)] pranowo lupa [Negative (3.0)] wakil menkopolhukam'],-3.0,Negative,ambisius presiden ganjar pranowo lupa wakil menkopolhukam
tantrum sih, tantrum sih,['tantrum sih'],0.0,Neutral,tantrum sih
tau [Negative (4.0)], tau,['tau [Negative (4.0)]'],-4.0,Negative,tau
amin [Negative (3.0)], amin,['amin [Negative (3.0)]'],-3.0,Negative,amin
si mpud urus bacot [Negative (4.0)] doang [Negative (1.0)] korupsi [Negative (5.0)] jelas [Negative (4.0)], si mpud urus bacot doang korupsi jelas,['si mpud urus bacot [Negative (4.0)] doang [Negative (1.0)] korupsi [Negative (5.0)] jelas [Negative (4.0)]'],-4.0,Negative,si mpud urus bacot doang korupsi jelas
wadas cawapres tri ham, wadas cawapres tri ham,['wadas cawapres tri ham'],0.0,Neutral,wadas cawapres tri ham
rapor jateng, rapor jateng,['rapor jateng'],0.0,Neutral,rapor jateng
serah [Negative (3.0)] mas cepat [Negative (3.0)] hukum [Negative (4.0)] nkri, serah mas cepat hukum nkri,['serah [Negative (3.0)] mas cepat [Negative (3.0)] hukum [Negative (4.0)] nkri'],-4.0,Negative,serah mas cepat hukum nkri
jokowi kerja [Positive (2.0)] nyata [Negative (2.0)] ganjar [Negative (4.0)] turun [Negative (4.0)] raja raja ektp pilih [Negative (2.0)] prabowo gibran, jokowi kerja nyata ganjar turun raja raja ektp pilih prabowo gibran,['jokowi kerja [Positive (2.0)] nyata [Negative (2.0)] ganjar [Negative (4.0)] turun [Negative (4.0)] raja raja ektp pilih [Negative (2.0)] prabowo gibran'],0.0,Neutral,jokowi kerja nyata ganjar turun raja raja ektp pilih prabowo gibran
bongkar [Negative (3.0)] busuk [Negative (6.0)], bongkar busuk,['bongkar [Negative (3.0)] busuk [Negative (6.0)]'],-5.0,Negative,bongkar busuk
prestasi, prestasi,['prestasi'],0.0,Neutral,prestasi
sampian hebat jokowi parah [Negative (5.0)] hukum [Negative (4.0)] sehrsnya tuh koruptor [Negative (5.0)] demo [Negative (4.0)] baikot membaikot produk [Positive (3.0)] orang juara satu [Negative (1.0)], sampian hebat jokowi parah hukum sehrsnya tuh koruptor demo baikot membaikot produk orang juara satu,['sampian hebat jokowi parah [Negative (5.0)] hukum [Negative (4.0)] sehrsnya tuh koruptor [Negative (5.0)] demo [Negative (4.0)] baikot membaikot produk [Positive (3.0)] orang juara satu [Negative (1.0)]'],3.0,Positive,sampian hebat jokowi parah hukum sehrsnya tuh koruptor demo baikot membaikot produk orang juara satu
dunia [Negative (2.0)] politik [Negative (1.0)] keren jilat [Negative (3.0)] maki [Negative (6.0)] hina [Negative (6.0)], dunia politik keren jilat maki hina,['dunia [Negative (2.0)] politik [Negative (1.0)] keren jilat [Negative (3.0)] maki [Negative (6.0)] hina [Negative (6.0)]'],-5.0,Negative,dunia politik keren jilat maki hina
rapor merah [Negative (3.0)], rapor merah,['rapor merah [Negative (3.0)]'],-3.0,Negative,rapor merah
bukti [Negative (3.0)] calon president pdip bibit bobot [Negative (5.0)] pimpin indonesia, bukti calon president pdip bibit bobot pimpin indonesia,['bukti [Negative (3.0)] calon president pdip bibit bobot [Negative (5.0)] pimpin indonesia'],-5.0,Negative,bukti calon president pdip bibit bobot pimpin indonesia
