classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
anak [Negative (3.0)] lho terima [Positive (2.0)] kelompok [Negative (5.0)] teman paksa [Negative (4.0)] main [Negative (2.0)] drpd pgn eks [Negative (3.0)] genk akibat [Negative (3.0)] fatal [Negative (6.0)] na udzubillah sbg alloh sllu lindung [Positive (4.0)] anak [Negative (3.0)] anak [Negative (4.0)] aamiin [Positive (2.0)], anak lho terima kelompok teman paksa main drpd pgn eks genk akibat fatal na udzubillah sbg alloh sllu lindung anak anak aamiin,['anak [Negative (3.0)] lho terima [Positive (2.0)] kelompok [Negative (5.0)] teman paksa [Negative (4.0)] main [Negative (2.0)] drpd pgn eks [Negative (3.0)] genk akibat [Negative (3.0)] fatal [Negative (6.0)] na udzubillah sbg alloh sllu lindung [Positive (4.0)] anak [Negative (3.0)] anak [Negative (4.0)] aamiin [Positive (2.0)]'],-4.0,Negative,anak lho terima kelompok teman paksa main drpd pgn eks genk akibat fatal na udzubillah sbg alloh sllu lindung anak anak aamiin
bullying siksa [Negative (5.0)], bullying siksa,['bullying siksa [Negative (5.0)]'],-5.0,Negative,bullying siksa
damai ya [Positive (4.0)] ujung [Negative (3.0)] ujung [Negative (4.0)], damai ya ujung ujung,['damai ya [Positive (4.0)] ujung [Negative (3.0)] ujung [Negative (4.0)]'],0.0,Neutral,damai ya ujung ujung
gila [Negative (5.0)] rem [Negative (7.0)] banget [Positive (1.0)] sih anak [Negative (3.0)] kola jaman [Negative (2.0)] ampe bakar [Negative (3.0)] an jaman [Negative (2.0)] bulli ceng ceng manggil nama, gila rem banget sih anak kola jaman ampe bakar an jaman bulli ceng ceng manggil nama,['gila [Negative (5.0)] rem [Negative (7.0)] banget [Positive (1.0)] sih anak [Negative (3.0)] kola jaman [Negative (2.0)] ampe bakar [Negative (3.0)] an jaman [Negative (2.0)] bulli ceng ceng manggil nama'],-2.0,Negative,gila rem banget sih anak kola jaman ampe bakar an jaman bulli ceng ceng manggil nama
astagfirullah [Negative (4.0)] tindak anak [Negative (3.0)] bar usut hukum [Negative (3.0)] penjara [Negative (5.0)] ngk undang [Positive (2.0)] umur [Negative (2.0)], astagfirullah tindak anak bar usut hukum penjara ngk undang umur,['astagfirullah [Negative (4.0)] tindak anak [Negative (3.0)] bar usut hukum [Negative (3.0)] penjara [Negative (5.0)] ngk undang [Positive (2.0)] umur [Negative (2.0)]'],0.0,Neutral,astagfirullah tindak anak bar usut hukum penjara ngk undang umur
penjarain umur [Negative (2.0)] hidup [Positive (2.0)] aja [Positive (1.0)] generasi [Negative (3.0)] muda [Positive (1)] nya contoh biadab [Negative (5.0)], penjarain umur hidup aja generasi muda nya contoh biadab,['penjarain umur [Negative (2.0)] hidup [Positive (2.0)] aja [Positive (1.0)] generasi [Negative (3.0)] muda [Positive (1)] nya contoh biadab [Negative (5.0)]'],-5.0,Negative,penjarain umur hidup aja generasi muda nya contoh biadab
gaada [Negative (3.0)] foto [Positive (3.0)] video buahahah, gaada foto video buahahah,['gaada [Negative (3.0)] foto [Positive (3.0)] video buahahah'],0.0,Neutral,gaada foto video buahahah
orang tua [Negative (4.0)] rogoh [Negative (4.0)] kocek gede [Negative (2.0)] tebusin anak [Negative (3.0)] biar [Negative (4.0)] tahan [Negative (2.0)], orang tua rogoh kocek gede tebusin anak biar tahan,['orang tua [Negative (4.0)] rogoh [Negative (4.0)] kocek gede [Negative (2.0)] tebusin anak [Negative (3.0)] biar [Negative (4.0)] tahan [Negative (2.0)]'],-2.0,Negative,orang tua rogoh kocek gede tebusin anak biar tahan
kasus tenggelam, kasus tenggelam,['kasus tenggelam'],0.0,Neutral,kasus tenggelam
anak [Negative (3.0)] gabung [Negative (6.0)] geng paksa [Negative (4.0)], anak gabung geng paksa,['anak [Negative (3.0)] gabung [Negative (6.0)] geng paksa [Negative (4.0)]'],-4.0,Negative,anak gabung geng paksa
ajar [Negative (3.0)] preman pasar si kasih [Negative (1.0)] makan [Negative (1.0)] bengis [Negative (6.0)], ajar preman pasar si kasih makan bengis,['ajar [Negative (3.0)] preman pasar si kasih [Negative (1.0)] makan [Negative (1.0)] bengis [Negative (6.0)]'],-5.0,Negative,ajar preman pasar si kasih makan bengis
jaman [Negative (2.0)], jaman,['jaman [Negative (2.0)]'],-2.0,Negative,jaman
pembully adil [Negative (3.0)], pembully adil,['pembully adil [Negative (3.0)]'],-3.0,Negative,pembully adil
luka [Negative (5.0)] bakar [Negative (4.0)] sih kasi [Negative (3.0)] anak [Negative (4.0)] dibully [Negative (6.0)] orang tua [Negative (4.0)] ttp kasih [Negative (1.0)] damping [Positive (1.0)] bijak [Negative (4.0)] laku cobain deh kedam penjara [Negative (4.0)] biar [Negative (4.0)] rasa [Negative (2.0)] konsekuensi [Negative (4.0)] tindak karenan ranah kriminal ya [Positive (4.0)], luka bakar sih kasi anak dibully orang tua ttp kasih damping bijak laku cobain deh kedam penjara biar rasa konsekuensi tindak karenan ranah kriminal ya,['luka [Negative (5.0)] bakar [Negative (4.0)] sih kasi [Negative (3.0)] anak [Negative (4.0)] dibully [Negative (6.0)] orang tua [Negative (4.0)] ttp kasih [Negative (1.0)] damping [Positive (1.0)] bijak [Negative (4.0)] laku cobain deh kedam penjara [Negative (4.0)] biar [Negative (4.0)] rasa [Negative (2.0)] konsekuensi [Negative (4.0)] tindak karenan ranah kriminal ya [Positive (4.0)]'],0.0,Neutral,luka bakar sih kasi anak dibully orang tua ttp kasih damping bijak laku cobain deh kedam penjara biar rasa konsekuensi tindak karenan ranah kriminal ya
turun [Negative (3.0)] turun [Negative (4.0)] tuh smpe pembullyan adik kelas [Negative (3.0)], turun turun tuh smpe pembullyan adik kelas,['turun [Negative (3.0)] turun [Negative (4.0)] tuh smpe pembullyan adik kelas [Negative (3.0)]'],-3.0,Negative,turun turun tuh smpe pembullyan adik kelas
dibully [Negative (5.0)] asa [Negative (2.0)] orang tua [Negative (4.0)] gimana ujung [Negative (3.0)] pakai duit ramai [Negative (5.0)] selesai [Negative (5.0)] negara indonesia hukum [Negative (3.0)], dibully asa orang tua gimana ujung pakai duit ramai selesai negara indonesia hukum,['dibully [Negative (5.0)] asa [Negative (2.0)] orang tua [Negative (4.0)] gimana ujung [Negative (3.0)] pakai duit ramai [Negative (5.0)] selesai [Negative (5.0)] negara indonesia hukum [Negative (3.0)]'],-3.0,Negative,dibully asa orang tua gimana ujung pakai duit ramai selesai negara indonesia hukum
orang tua [Negative (4.0)] jabat [Negative (4.0)] ma anak [Negative (3.0)] polisi ortunya henti [Negative (4.0)], orang tua jabat ma anak polisi ortunya henti,['orang tua [Negative (4.0)] jabat [Negative (4.0)] ma anak [Negative (3.0)] polisi ortunya henti [Negative (4.0)]'],-4.0,Negative,orang tua jabat ma anak polisi ortunya henti
anak [Negative (3.0)] orang kaya [Negative (2.0)] maksud [Negative (1.0)] ajar [Negative (4.0)] bunuh [Negative (6.0)] teman ya [Positive (4.0)] gmana orang tua [Negative (4.0)] gmana didik [Negative (3.0)], anak orang kaya maksud ajar bunuh teman ya gmana orang tua gmana didik,['anak [Negative (3.0)] orang kaya [Negative (2.0)] maksud [Negative (1.0)] ajar [Negative (4.0)] bunuh [Negative (6.0)] teman ya [Positive (4.0)] gmana orang tua [Negative (4.0)] gmana didik [Negative (3.0)]'],4.0,Positive,anak orang kaya maksud ajar bunuh teman ya gmana orang tua gmana didik
anak [Negative (3.0)] sekolah [Positive (3.0)] ko kaya [Negative (2.0)] jahat [Negative (5.0)] ya [Positive (4.0)] sereem, anak sekolah ko kaya jahat ya sereem,['anak [Negative (3.0)] sekolah [Positive (3.0)] ko kaya [Negative (2.0)] jahat [Negative (5.0)] ya [Positive (4.0)] sereem'],-5.0,Negative,anak sekolah ko kaya jahat ya sereem
alam [Negative (1.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] unggul negeri kyknya aman deh temen percaya [Positive (2.0)] diri [Positive (4)] sibuk [Negative (3.0)] akademik msg intensitas competitiveness les sna sni percaya [Positive (2.0)] diri [Positive (4)] sibuk [Negative (3.0)] ekskul wkt ksong bullying tau [Negative (4.0)] engga sekolah [Positive (3.0)] unggul negeri sistem [Negative (4.0)] zonasi, alam sekolah sekolah unggul negeri kyknya aman deh temen percaya diri sibuk akademik msg intensitas competitiveness les sna sni percaya diri sibuk ekskul wkt ksong bullying tau engga sekolah unggul negeri sistem zonasi,['alam [Negative (1.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] unggul negeri kyknya aman deh temen percaya [Positive (2.0)] diri [Positive (4)] sibuk [Negative (3.0)] akademik msg intensitas competitiveness les sna sni percaya [Positive (2.0)] diri [Positive (4)] sibuk [Negative (3.0)] ekskul wkt ksong bullying tau [Negative (4.0)] engga sekolah [Positive (3.0)] unggul negeri sistem [Negative (4.0)] zonasi'],-4.0,Negative,alam sekolah sekolah unggul negeri kyknya aman deh temen percaya diri sibuk akademik msg intensitas competitiveness les sna sni percaya diri sibuk ekskul wkt ksong bullying tau engga sekolah unggul negeri sistem zonasi
kawaal netijeen biar [Negative (3.0)] masuk [Negative (4.0)] lapas kayak [Negative (3.0)] mario bross, kawaal netijeen biar masuk lapas kayak mario bross,['kawaal netijeen biar [Negative (3.0)] masuk [Negative (4.0)] lapas kayak [Negative (3.0)] mario bross'],-3.0,Negative,kawaal netijeen biar masuk lapas kayak mario bross
innalilahi wa innailaihi raaji uun yaa allah [Positive (5.0)] sekolah [Positive (4.0)] mahal [Positive (1.0)], innalilahi wa innailaihi raaji uun yaa allah sekolah mahal,['innalilahi wa innailaihi raaji uun yaa allah [Positive (5.0)] sekolah [Positive (4.0)] mahal [Positive (1.0)]'],0.0,Neutral,innalilahi wa innailaihi raaji uun yaa allah sekolah mahal
bujug udah senggol politik [Negative (1.0)] udah kelar [Positive (3.0)] oi pilpres tinggal [Negative (3.0)] tunggu [Negative (2.0)] umum [Positive (1.0)], bujug udah senggol politik udah kelar oi pilpres tinggal tunggu umum,['bujug udah senggol politik [Negative (1.0)] udah kelar [Positive (3.0)] oi pilpres tinggal [Negative (3.0)] tunggu [Negative (2.0)] umum [Positive (1.0)]'],-2.0,Negative,bujug udah senggol politik udah kelar oi pilpres tinggal tunggu umum
spill laku atuh [Negative (1.0)], spill laku atuh,['spill laku atuh [Negative (1.0)]'],0.0,Neutral,spill laku atuh
ya [Positive (4.0)] allah [Positive (6.0)] tega [Negative (6.0)] banget [Positive (1.0)] untung [Negative (2.0)] nya coba [Negative (1.0)] ngebuly nya, ya allah tega banget untung nya coba ngebuly nya,['ya [Positive (4.0)] allah [Positive (6.0)] tega [Negative (6.0)] banget [Positive (1.0)] untung [Negative (2.0)] nya coba [Negative (1.0)] ngebuly nya'],0.0,Neutral,ya allah tega banget untung nya coba ngebuly nya
korban [Negative (4.0)] bullying sedih [Negative (5.0)] rasa [Negative (2.0)] korban [Negative (5.0)] moga [Positive (1.0)] laku busuk [Negative (5.0)] penjara [Negative (5.0)], korban bullying sedih rasa korban moga laku busuk penjara,['korban [Negative (4.0)] bullying sedih [Negative (5.0)] rasa [Negative (2.0)] korban [Negative (5.0)] moga [Positive (1.0)] laku busuk [Negative (5.0)] penjara [Negative (5.0)]'],-5.0,Negative,korban bullying sedih rasa korban moga laku busuk penjara
pasal [Negative (4.0)] anak [Negative (4.0)] selesai [Negative (5.0)] keluarga [Negative (4.0)] warning keras, pasal anak selesai keluarga warning keras,['pasal [Negative (4.0)] anak [Negative (4.0)] selesai [Negative (5.0)] keluarga [Negative (4.0)] warning keras'],-4.0,Negative,pasal anak selesai keluarga warning keras
hukum [Negative (3.0)] adil [Negative (4.0)] laku, hukum adil laku,['hukum [Negative (3.0)] adil [Negative (4.0)] laku'],-4.0,Negative,hukum adil laku
nama gang [Negative (4.0)] kasih [Negative (1.0)] makan [Negative (1.0)], nama gang kasih makan,['nama gang [Negative (4.0)] kasih [Negative (1.0)] makan [Negative (1.0)]'],0.0,Neutral,nama gang kasih makan
korban [Negative (4.0)] rawat [Negative (4.0)] rs luka [Negative (5.0)] bakar [Negative (4.0)] memar laku ajar [Negative (3.0)] ajar [Negative (4.0)] nya sekolah [Positive (3.0)] peran orang tua [Negative (4.0)] gimana ngajarinnya sampe buas [Negative (5.0)] gitu, korban rawat rs luka bakar memar laku ajar ajar nya sekolah peran orang tua gimana ngajarinnya sampe buas gitu,['korban [Negative (4.0)] rawat [Negative (4.0)] rs luka [Negative (5.0)] bakar [Negative (4.0)] memar laku ajar [Negative (3.0)] ajar [Negative (4.0)] nya sekolah [Positive (3.0)] peran orang tua [Negative (4.0)] gimana ngajarinnya sampe buas [Negative (5.0)] gitu'],-5.0,Negative,korban rawat rs luka bakar memar laku ajar ajar nya sekolah peran orang tua gimana ngajarinnya sampe buas gitu
kapok [Negative (3.0)] ya [Positive (4.0)] jadi [Negative (2.0)] mario dandy anak [Negative (3.0)] artis [Positive (2.0)] anak [Negative (3.0)] jabat [Negative (4.0)] emang didik [Negative (3.0)] uang, kapok ya jadi mario dandy anak artis anak jabat emang didik uang,['kapok [Negative (3.0)] ya [Positive (4.0)] jadi [Negative (2.0)] mario dandy anak [Negative (3.0)] artis [Positive (2.0)] anak [Negative (3.0)] jabat [Negative (4.0)] emang didik [Negative (3.0)] uang'],-3.0,Negative,kapok ya jadi mario dandy anak artis anak jabat emang didik uang
luka [Negative (5.0)] bakar [Negative (4.0)] usedd kola mehong, luka bakar usedd kola mehong,['luka [Negative (5.0)] bakar [Negative (4.0)] usedd kola mehong'],-4.0,Negative,luka bakar usedd kola mehong
woi anak [Negative (3.0)] ngebully orang, woi anak ngebully orang,['woi anak [Negative (3.0)] ngebully orang'],-3.0,Negative,woi anak ngebully orang
anak [Negative (3.0)] takut [Negative (5.0)] nya yaah membuly bunuh [Negative (5.0)] rencana [Negative (5.0)] bakar [Negative (4.0)] gitu, anak takut nya yaah membuly bunuh rencana bakar gitu,['anak [Negative (3.0)] takut [Negative (5.0)] nya yaah membuly bunuh [Negative (5.0)] rencana [Negative (5.0)] bakar [Negative (4.0)] gitu'],-4.0,Negative,anak takut nya yaah membuly bunuh rencana bakar gitu
aman kah anak [Negative (3.0)] jendral, aman kah anak jendral,['aman kah anak [Negative (3.0)] jendral'],-3.0,Negative,aman kah anak jendral
minus [Negative (4.0)] kali, minus kali,['minus [Negative (4.0)] kali'],-4.0,Negative,minus kali
kira [Negative (2.0)] jago [Positive (3.0)] mental tongkrong [Positive (1.0)] wkwk, kira jago mental tongkrong wkwk,['kira [Negative (2.0)] jago [Positive (3.0)] mental tongkrong [Positive (1.0)] wkwk'],-2.0,Negative,kira jago mental tongkrong wkwk
kick out bus aja [Positive (1.0)], kick out bus aja,['kick out bus aja [Positive (1.0)]'],0.0,Neutral,kick out bus aja
mending [Negative (3.0)] revisi aja [Positive (1.0)] udah hukum [Negative (3.0)] anak [Negative (4.0)] bawah umur [Negative (2.0)], mending revisi aja udah hukum anak bawah umur,['mending [Negative (3.0)] revisi aja [Positive (1.0)] udah hukum [Negative (3.0)] anak [Negative (4.0)] bawah umur [Negative (2.0)]'],-2.0,Negative,mending revisi aja udah hukum anak bawah umur
keren ya [Positive (4.0)] adick adick tiru, keren ya adick adick tiru,['keren ya [Positive (4.0)] adick adick tiru'],4.0,Positive,keren ya adick adick tiru
tangkap [Negative (3.0)] smua laku hukum [Negative (3.0)] sampe gila [Negative (5.0)], tangkap smua laku hukum sampe gila,['tangkap [Negative (3.0)] smua laku hukum [Negative (3.0)] sampe gila [Negative (5.0)]'],-5.0,Negative,tangkap smua laku hukum sampe gila
korban [Negative (4.0)] perempuan laku cowoq, korban perempuan laku cowoq,['korban [Negative (4.0)] perempuan laku cowoq'],-4.0,Negative,korban perempuan laku cowoq
usia umur [Negative (2.0)] proses [Positive (1.0)] kasi [Negative (3.0)] korban [Negative (5.0)] mental hancur umur [Negative (2.0)] hidup [Positive (2.0)] laku maaf [Negative (3.0)] tulis bermaterai rb sanksi sih keluar [Negative (3.0)] sekolah [Positive (3.0)] kasih [Negative (1.0)] ganti [Negative (4.0)] rugi [Negative (6.0)] finansial, usia umur proses kasi korban mental hancur umur hidup laku maaf tulis bermaterai rb sanksi sih keluar sekolah kasih ganti rugi finansial,['usia umur [Negative (2.0)] proses [Positive (1.0)] kasi [Negative (3.0)] korban [Negative (5.0)] mental hancur umur [Negative (2.0)] hidup [Positive (2.0)] laku maaf [Negative (3.0)] tulis bermaterai rb sanksi sih keluar [Negative (3.0)] sekolah [Positive (3.0)] kasih [Negative (1.0)] ganti [Negative (4.0)] rugi [Negative (6.0)] finansial'],-5.0,Negative,usia umur proses kasi korban mental hancur umur hidup laku maaf tulis bermaterai rb sanksi sih keluar sekolah kasih ganti rugi finansial
byk bully [Negative (5.0)] seko [Negative (4.0)] mslhnya viral aja [Positive (1.0)], byk bully seko mslhnya viral aja,['byk bully [Negative (5.0)] seko [Negative (4.0)] mslhnya viral aja [Positive (1.0)]'],-4.0,Negative,byk bully seko mslhnya viral aja
moga [Positive (1.0)] perintah uu laku rundung [Negative (4.0)], moga perintah uu laku rundung,['moga [Positive (1.0)] perintah uu laku rundung [Negative (4.0)]'],-4.0,Negative,moga perintah uu laku rundung
bullying serius [Negative (5.0)] loh solusinyanya damai korban [Negative (4.0)] trauma [Negative (6.0)] jts extrem si korban [Negative (4.0)] ganti [Negative (4.0)] ngapain si pembully oersatu fair [Positive (3.0)], bullying serius loh solusinyanya damai korban trauma jts extrem si korban ganti ngapain si pembully oersatu fair,['bullying serius [Negative (5.0)] loh solusinyanya damai korban [Negative (4.0)] trauma [Negative (6.0)] jts extrem si korban [Negative (4.0)] ganti [Negative (4.0)] ngapain si pembully oersatu fair [Positive (3.0)]'],-4.0,Negative,bullying serius loh solusinyanya damai korban trauma jts extrem si korban ganti ngapain si pembully oersatu fair
anjir [Negative (5.0)] kelas [Positive (3.0)] binuss emang gantung [Negative (3.0)] manusia [Positive (3.0)] si, anjir kelas binuss emang gantung manusia si,['anjir [Negative (5.0)] kelas [Positive (3.0)] binuss emang gantung [Negative (3.0)] manusia [Positive (3.0)] si'],0.0,Neutral,anjir kelas binuss emang gantung manusia si
akan damai brp kawal [Negative (2.0)] media minggu dpn senyap [Negative (4.0)], akan damai brp kawal media minggu dpn senyap,['akan damai brp kawal [Negative (2.0)] media minggu dpn senyap [Negative (4.0)]'],-4.0,Negative,akan damai brp kawal media minggu dpn senyap
sekolah [Positive (3.0)] elite [Positive (6.0)] apa [Negative (3.0)] ajar [Negative (4.0)] agama [Negative (4.0)] utuh, sekolah elite apa ajar agama utuh,['sekolah [Positive (3.0)] elite [Positive (6.0)] apa [Negative (3.0)] ajar [Negative (4.0)] agama [Negative (4.0)] utuh'],5.0,Positive,sekolah elite apa ajar agama utuh
itumah bully [Negative (5.0)] masuk [Negative (4.0)] siksa [Negative (6.0)], itumah bully masuk siksa,['itumah bully [Negative (5.0)] masuk [Negative (4.0)] siksa [Negative (6.0)]'],-5.0,Negative,itumah bully masuk siksa
orang tua [Negative (4.0)] laku negoisasi siap [Positive (1.0)] konpres maaf [Negative (3.0)], orang tua laku negoisasi siap konpres maaf,['orang tua [Negative (4.0)] laku negoisasi siap [Positive (1.0)] konpres maaf [Negative (3.0)]'],-3.0,Negative,orang tua laku negoisasi siap konpres maaf
ksi banget [Positive (1.0)] korban [Negative (5.0)], ksi banget korban,['ksi banget [Positive (1.0)] korban [Negative (5.0)]'],-5.0,Negative,ksi banget korban
lampias emosi [Negative (4.0)] sumpek [Negative (5.0)] bnyak tuntut [Negative (3.0)] beljar ya [Positive (4.0)] gitu kali bully [Negative (6.0)] mgkin bnyak healing ntah mana pa [Negative (5.0)] psikolog curhat [Negative (3.0)] nganiaya tema, lampias emosi sumpek bnyak tuntut beljar ya gitu kali bully mgkin bnyak healing ntah mana pa psikolog curhat nganiaya tema,['lampias emosi [Negative (4.0)] sumpek [Negative (5.0)] bnyak tuntut [Negative (3.0)] beljar ya [Positive (4.0)] gitu kali bully [Negative (6.0)] mgkin bnyak healing ntah mana pa [Negative (5.0)] psikolog curhat [Negative (3.0)] nganiaya tema'],4.0,Positive,lampias emosi sumpek bnyak tuntut beljar ya gitu kali bully mgkin bnyak healing ntah mana pa psikolog curhat nganiaya tema
kawal [Negative (2.0)], kawal,['kawal [Negative (2.0)]'],-2.0,Negative,kawal
wakanda forever, wakanda forever,['wakanda forever'],0.0,Neutral,wakanda forever
anak [Negative (3.0)] suka [Negative (1.0)] bully [Negative (6.0)] kasih [Negative (1.0)] makan [Negative (1.0)] uang haram, anak suka bully kasih makan uang haram,['anak [Negative (3.0)] suka [Negative (1.0)] bully [Negative (6.0)] kasih [Negative (1.0)] makan [Negative (1.0)] uang haram'],0.0,Neutral,anak suka bully kasih makan uang haram
damai perkarain ya [Positive (4.0)] bu lekas [Negative (3.0)] sehat [Negative (1.0)] ya [Positive (4.0)] dek, damai perkarain ya bu lekas sehat ya dek,['damai perkarain ya [Positive (4.0)] bu lekas [Negative (3.0)] sehat [Negative (1.0)] ya [Positive (4.0)] dek'],4.0,Positive,damai perkarain ya bu lekas sehat ya dek
ngeriik ya [Positive (4.0)] instagram, ngeriik ya instagram,['ngeriik ya [Positive (4.0)] instagram'],4.0,Positive,ngeriik ya instagram
penjara [Negative (4.0)] anak [Negative (4.0)] tangerang tuh isi [Negative (5.0)], penjara anak tangerang tuh isi,['penjara [Negative (4.0)] anak [Negative (4.0)] tangerang tuh isi [Negative (5.0)]'],-5.0,Negative,penjara anak tangerang tuh isi
aneh [Negative (4.0)] ya [Positive (4.0)] sekolah [Positive (4.0)] tau [Negative (4.0)] eetapi tau [Negative (4.0)] sih temen kelas [Negative (3.0)] pendiem tawur nyangka [Negative (3.0)], aneh ya sekolah tau eetapi tau sih temen kelas pendiem tawur nyangka,['aneh [Negative (4.0)] ya [Positive (4.0)] sekolah [Positive (4.0)] tau [Negative (4.0)] eetapi tau [Negative (4.0)] sih temen kelas [Negative (3.0)] pendiem tawur nyangka [Negative (3.0)]'],4.0,Positive,aneh ya sekolah tau eetapi tau sih temen kelas pendiem tawur nyangka
jahat [Negative (4.0)] manusia [Positive (3.0)] sumber empati sekolah [Positive (3.0)] dasar pasu program empati contoh satang binatang hidup [Positive (2.0)] damping [Positive (1.0)] dsb rumah [Positive (3.0)] ajar [Negative (3.0)] berempatk generasi [Negative (3.0)] negara hadir [Negative (3.0)] orang tua [Negative (4.0)] sadar [Negative (1.0)] kerja [Positive (2.0)] rumah [Positive (4.0)] ayo [Positive (5.0)] cipta empati keliling, jahat manusia sumber empati sekolah dasar pasu program empati contoh satang binatang hidup damping dsb rumah ajar berempatk generasi negara hadir orang tua sadar kerja rumah ayo cipta empati keliling,['jahat [Negative (4.0)] manusia [Positive (3.0)] sumber empati sekolah [Positive (3.0)] dasar pasu program empati contoh satang binatang hidup [Positive (2.0)] damping [Positive (1.0)] dsb rumah [Positive (3.0)] ajar [Negative (3.0)] berempatk generasi [Negative (3.0)] negara hadir [Negative (3.0)] orang tua [Negative (4.0)] sadar [Negative (1.0)] kerja [Positive (2.0)] rumah [Positive (4.0)] ayo [Positive (5.0)] cipta empati keliling'],5.0,Positive,jahat manusia sumber empati sekolah dasar pasu program empati contoh satang binatang hidup damping dsb rumah ajar berempatk generasi negara hadir orang tua sadar kerja rumah ayo cipta empati keliling
nagus jiwa latar orang tua [Negative (4.0)] bayar [Negative (4.0)] laku odgj ngak sih, nagus jiwa latar orang tua bayar laku odgj ngak sih,['nagus jiwa latar orang tua [Negative (4.0)] bayar [Negative (4.0)] laku odgj ngak sih'],-4.0,Negative,nagus jiwa latar orang tua bayar laku odgj ngak sih
anak [Negative (3.0)] vincent salah [Negative (4.0)] laku, anak vincent salah laku,['anak [Negative (3.0)] vincent salah [Negative (4.0)] laku'],-4.0,Negative,anak vincent salah laku
innalillahiwainnailaihirojiun, innalillahiwainnailaihirojiun,['innalillahiwainnailaihirojiun'],0.0,Neutral,innalillahiwainnailaihirojiun
cerita [Negative (4.0)] the glory nyata [Negative (2.0)] ya [Positive (4.0)], cerita the glory nyata ya,['cerita [Negative (4.0)] the glory nyata [Negative (2.0)] ya [Positive (4.0)]'],4.0,Positive,cerita the glory nyata ya
usut tuntas [Positive (2.0)] hukum [Negative (3.0)] timpal [Positive (2.0)], usut tuntas hukum timpal,['usut tuntas [Positive (2.0)] hukum [Negative (3.0)] timpal [Positive (2.0)]'],-3.0,Negative,usut tuntas hukum timpal
kali liat [Negative (2.0)] anak [Negative (4.0)] mami ngebully gitu lawan [Negative (4.0)] asli [Positive (2.0)] takut [Negative (4.0)] playing victim deh ngadu [Negative (3.0)] ama emakk bapak kaya [Negative (2.0)] raya, kali liat anak mami ngebully gitu lawan asli takut playing victim deh ngadu ama emakk bapak kaya raya,['kali liat [Negative (2.0)] anak [Negative (4.0)] mami ngebully gitu lawan [Negative (4.0)] asli [Positive (2.0)] takut [Negative (4.0)] playing victim deh ngadu [Negative (3.0)] ama emakk bapak kaya [Negative (2.0)] raya'],0.0,Neutral,kali liat anak mami ngebully gitu lawan asli takut playing victim deh ngadu ama emakk bapak kaya raya
ubah, ubah,['ubah'],0.0,Neutral,ubah
bullying mulu [Negative (1.0)] seksual minim [Negative (3.0)] bahas [Positive (2.0)], bullying mulu seksual minim bahas,['bullying mulu [Negative (1.0)] seksual minim [Negative (3.0)] bahas [Positive (2.0)]'],-3.0,Negative,bullying mulu seksual minim bahas
untung [Negative (1.0)] anak [Negative (4.0)] masuk [Negative (4.0)] bus, untung anak masuk bus,['untung [Negative (1.0)] anak [Negative (4.0)] masuk [Negative (4.0)] bus'],-4.0,Negative,untung anak masuk bus
terlaluu, terlaluu,['terlaluu'],0.0,Neutral,terlaluu
ngorbanin duit ratus juta [Positive (2.0)] circle bagus [Negative (4.0)] apes [Negative (6.0)] yak, ngorbanin duit ratus juta circle bagus apes yak,['ngorbanin duit ratus juta [Positive (2.0)] circle bagus [Negative (4.0)] apes [Negative (6.0)] yak'],-5.0,Negative,ngorbanin duit ratus juta circle bagus apes yak
rem [Negative (5.0)], rem,['rem [Negative (5.0)]'],-5.0,Negative,rem
selesai [Negative (4.0)] keluarga [Negative (4.0)] kelian keluarga [Negative (3.0)] heyy, selesai keluarga kelian keluarga heyy,['selesai [Negative (4.0)] keluarga [Negative (4.0)] kelian keluarga [Negative (3.0)] heyy'],-3.0,Negative,selesai keluarga kelian keluarga heyy
kelas [Negative (4.0)] banget [Positive (1.0)] diingetin kelas [Negative (3.0)] macem [Negative (2.0)] ijazah kelulus doa [Negative (4.0)] keluarga [Negative (4.0)] biar [Negative (4.0)] tenang [Negative (1.0)] jalan uji [Positive (1.0)] unas sekolah [Positive (3.0)] elit sekolah [Positive (3.0)] ngumumin ya [Positive (4.0)] loh ku sekolah [Positive (3.0)] ngumumin doa [Negative (4.0)] mana ajar [Negative (3.0)], kelas banget diingetin kelas macem ijazah kelulus doa keluarga biar tenang jalan uji unas sekolah elit sekolah ngumumin ya loh ku sekolah ngumumin doa mana ajar,['kelas [Negative (4.0)] banget [Positive (1.0)] diingetin kelas [Negative (3.0)] macem [Negative (2.0)] ijazah kelulus doa [Negative (4.0)] keluarga [Negative (4.0)] biar [Negative (4.0)] tenang [Negative (1.0)] jalan uji [Positive (1.0)] unas sekolah [Positive (3.0)] elit sekolah [Positive (3.0)] ngumumin ya [Positive (4.0)] loh ku sekolah [Positive (3.0)] ngumumin doa [Negative (4.0)] mana ajar [Negative (3.0)]'],0.0,Neutral,kelas banget diingetin kelas macem ijazah kelulus doa keluarga biar tenang jalan uji unas sekolah elit sekolah ngumumin ya loh ku sekolah ngumumin doa mana ajar
