classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
tipu th salah [Negative (4.0)] monggo [Positive (3.0)] cek [Negative (4.0)] takut [Negative (5.0)] salah [Negative (5.0)] informasi [Negative (4.0)] gimanapun bully [Negative (5.0)] akibat [Negative (4.0)] mental bully [Negative (5.0)], tipu th salah monggo cek takut salah informasi gimanapun bully akibat mental bully,['tipu th salah [Negative (4.0)] monggo [Positive (3.0)] cek [Negative (4.0)] takut [Negative (5.0)] salah [Negative (5.0)] informasi [Negative (4.0)] gimanapun bully [Negative (5.0)] akibat [Negative (4.0)] mental bully [Negative (5.0)]'],-5.0,Negative,tipu th salah monggo cek takut salah informasi gimanapun bully akibat mental bully
cari [Negative (3.0)] berita [Negative (2.0)] awas [Negative (4.0)] tipu, cari berita awas tipu,['cari [Negative (3.0)] berita [Negative (2.0)] awas [Negative (4.0)] tipu'],-4.0,Negative,cari berita awas tipu
this is hoax [Negative (5.0)] manfaat [Positive (5.0)] biar [Negative (3.0)] donasi cek [Negative (4.0)] aj instastory, this is hoax manfaat biar donasi cek aj instastory,['this is hoax [Negative (5.0)] manfaat [Positive (5.0)] biar [Negative (3.0)] donasi cek [Negative (4.0)] aj instastory'],5.0,Positive,this is hoax manfaat biar donasi cek aj instastory
fake, fake,['fake'],0.0,Neutral,fake
ngomong thn ngebully, ngomong thn ngebully,['ngomong thn ngebully'],0.0,Neutral,ngomong thn ngebully
ya [Positive (4.0)] allah [Positive (6.0)] kasihan [Negative (3.0)], ya allah kasihan,['ya [Positive (4.0)] allah [Positive (6.0)] kasihan [Negative (3.0)]'],5.0,Positive,ya allah kasihan
manusia [Positive (3.0)] lahir [Positive (4.0)] dunia [Negative (2.0)] uni beda [Negative (2.0)] stop [Negative (4.0)] bullying, manusia lahir dunia uni beda stop bullying,['manusia [Positive (3.0)] lahir [Positive (4.0)] dunia [Negative (2.0)] uni beda [Negative (2.0)] stop [Negative (4.0)] bullying'],0.0,Neutral,manusia lahir dunia uni beda stop bullying
baca [Negative (1.0)] captionnyaa dumbasseess aktor bocahh, baca captionnyaa dumbasseess aktor bocahh,['baca [Negative (1.0)] captionnyaa dumbasseess aktor bocahh'],0.0,Neutral,baca captionnyaa dumbasseess aktor bocahh
manusia [Positive (3.0)] bully [Negative (5.0)] ayok manusia [Positive (3.0)] bully [Negative (5.0)] biar [Negative (4.0)] bumi senang [Negative (4.0)], manusia bully ayok manusia bully biar bumi senang,['manusia [Positive (3.0)] bully [Negative (5.0)] ayok manusia [Positive (3.0)] bully [Negative (5.0)] biar [Negative (4.0)] bumi senang [Negative (4.0)]'],-4.0,Negative,manusia bully ayok manusia bully biar bumi senang
best wishes for you quaden aamiin [Positive (2.0)], best wishes for you quaden aamiin,['best wishes for you quaden aamiin [Positive (2.0)]'],2.0,Positive,best wishes for you quaden aamiin
breaks my heart quaden want to hug you, breaks my heart quaden want to hug you,['breaks my heart quaden want to hug you'],0.0,Neutral,breaks my heart quaden want to hug you
respect, respect,['respect'],0.0,Neutral,respect
xoxo, xoxo,['xoxo'],0.0,Neutral,xoxo
tereyuh, tereyuh,['tereyuh'],0.0,Neutral,tereyuh
udah rame [Negative (2.0)] twitter umur [Negative (2.0)] thn thn prank, udah rame twitter umur thn thn prank,['udah rame [Negative (2.0)] twitter umur [Negative (2.0)] thn thn prank'],-2.0,Negative,udah rame twitter umur thn thn prank
umur [Negative (2.0)] taon gaess hati [Negative (2.0)] main [Negative (2.0)], umur taon gaess hati main,['umur [Negative (2.0)] taon gaess hati [Negative (2.0)] main [Negative (2.0)]'],-2.0,Negative,umur taon gaess hati main
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
karunia [Positive (4.0)] ojok ngebully rek, karunia ojok ngebully rek,['karunia [Positive (4.0)] ojok ngebully rek'],4.0,Positive,karunia ojok ngebully rek
mohon [Negative (2.0)] takedown admin video karna bukti [Negative (3.0)] hoax [Negative (6.0)], mohon takedown admin video karna bukti hoax,['mohon [Negative (2.0)] takedown admin video karna bukti [Negative (3.0)] hoax [Negative (6.0)]'],-5.0,Negative,mohon takedown admin video karna bukti hoax
ngakak [Negative (2.0)] deh tipu hahaha ajar [Negative (3.0)] audrey, ngakak deh tipu hahaha ajar audrey,['ngakak [Negative (2.0)] deh tipu hahaha ajar [Negative (3.0)] audrey'],-3.0,Negative,ngakak deh tipu hahaha ajar audrey
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
sedih [Negative (5.0)] sedih [Negative (6.0)] sedih [Negative (6.0)], sedih sedih sedih,['sedih [Negative (5.0)] sedih [Negative (6.0)] sedih [Negative (6.0)]'],-5.0,Negative,sedih sedih sedih
pliss aktor, pliss aktor,['pliss aktor'],0.0,Neutral,pliss aktor
surprise actor umur [Negative (2.0)], surprise actor umur,['surprise actor umur [Negative (2.0)]'],-2.0,Negative,surprise actor umur
gocek, gocek,['gocek'],0.0,Neutral,gocek
ya [Positive (4.0)] allah [Positive (6.0)] kasihan [Negative (3.0)] naak peluuk eraat sabar [Positive (5.0)] ya [Positive (5.0)] sayang [Negative (3.0)], ya allah kasihan naak peluuk eraat sabar ya sayang,['ya [Positive (4.0)] allah [Positive (6.0)] kasihan [Negative (3.0)] naak peluuk eraat sabar [Positive (5.0)] ya [Positive (5.0)] sayang [Negative (3.0)]'],5.0,Positive,ya allah kasihan naak peluuk eraat sabar ya sayang
sediih ken [Negative (2.0)] peluk [Negative (4.0)], sediih ken peluk,['sediih ken [Negative (2.0)] peluk [Negative (4.0)]'],-4.0,Negative,sediih ken peluk
astaghfirullah [Negative (3.0)], astaghfirullah,['astaghfirullah [Negative (3.0)]'],-3.0,Negative,astaghfirullah
ausie, ausie,['ausie'],0.0,Neutral,ausie
prank internasional, prank internasional,['prank internasional'],0.0,Neutral,prank internasional
cek [Negative (4.0)] benar [Negative (5.0)] video, cek benar video,['cek [Negative (4.0)] benar [Negative (5.0)] video'],-5.0,Negative,cek benar video
manusia [Positive (4.0)] sempurna [Negative (3.0)] coba [Negative (2.0)] ajar [Negative (4.0)] harga [Positive (3.0)], manusia sempurna coba ajar harga,['manusia [Positive (4.0)] sempurna [Negative (3.0)] coba [Negative (2.0)] ajar [Negative (4.0)] harga [Positive (3.0)]'],-4.0,Negative,manusia sempurna coba ajar harga
stay strong yaraka, stay strong yaraka,['stay strong yaraka'],0.0,Neutral,stay strong yaraka
strong boy hug for you, strong boy hug for you,['strong boy hug for you'],0.0,Neutral,strong boy hug for you
udah dibully [Negative (5.0)], udah dibully,['udah dibully [Negative (5.0)]'],-5.0,Negative,udah dibully
udah ngerasa [Negative (2.0)] tipu hoaks blom, udah ngerasa tipu hoaks blom,['udah ngerasa [Negative (2.0)] tipu hoaks blom'],-2.0,Negative,udah ngerasa tipu hoaks blom
so sad [Negative (4.0)], so sad,['so sad [Negative (4.0)]'],-4.0,Negative,so sad
artis [Positive (2.0)] cuk coba [Negative (1.0)] cek [Negative (5.0)] berita [Negative (2.0)] fake awokawokawok, artis cuk coba cek berita fake awokawokawok,['artis [Positive (2.0)] cuk coba [Negative (1.0)] cek [Negative (5.0)] berita [Negative (2.0)] fake awokawokawok'],0.0,Neutral,artis cuk coba cek berita fake awokawokawok
nyesek [Negative (5.0)] banget [Positive (1.0)] liatnyaa manusia [Positive (3.0)] seringkali lupa [Negative (3.0)] hadap manusia [Positive (3.0)], nyesek banget liatnyaa manusia seringkali lupa hadap manusia,['nyesek [Negative (5.0)] banget [Positive (1.0)] liatnyaa manusia [Positive (3.0)] seringkali lupa [Negative (3.0)] hadap manusia [Positive (3.0)]'],0.0,Neutral,nyesek banget liatnyaa manusia seringkali lupa hadap manusia
be strong bayles, be strong bayles,['be strong bayles'],0.0,Neutral,be strong bayles
break my heart, break my heart,['break my heart'],0.0,Neutral,break my heart
tegas hukum [Negative (3.0)] laku bullying laku umur [Negative (2.0)] kmudian iseng [Negative (3.0)] nakal [Negative (6.0)] remaja [Negative (2.0)] taik [Negative (6.0)] berfikir mental korban [Negative (4.0)], tegas hukum laku bullying laku umur kmudian iseng nakal remaja taik berfikir mental korban,['tegas hukum [Negative (3.0)] laku bullying laku umur [Negative (2.0)] kmudian iseng [Negative (3.0)] nakal [Negative (6.0)] remaja [Negative (2.0)] taik [Negative (6.0)] berfikir mental korban [Negative (4.0)]'],-4.0,Negative,tegas hukum laku bullying laku umur kmudian iseng nakal remaja taik berfikir mental korban
buka [Negative (3.0)] aja [Positive (1.0)] ignya quadoss tangkap [Negative (3.0)] orang, buka aja ignya quadoss tangkap orang,['buka [Negative (3.0)] aja [Positive (1.0)] ignya quadoss tangkap [Negative (3.0)] orang'],-3.0,Negative,buka aja ignya quadoss tangkap orang
hahahaha anak [Negative (3.0)] brengsek [Negative (6.0)] umur [Negative (2.0)] th sengaja [Negative (2.0)] act kayak [Negative (3.0)] gitu biar [Negative (3.0)] duit, hahahaha anak brengsek umur th sengaja act kayak gitu biar duit,['hahahaha anak [Negative (3.0)] brengsek [Negative (6.0)] umur [Negative (2.0)] th sengaja [Negative (2.0)] act kayak [Negative (3.0)] gitu biar [Negative (3.0)] duit'],-3.0,Negative,hahahaha anak brengsek umur th sengaja act kayak gitu biar duit
be strong real [Positive (2.0)] boy, be strong real boy,['be strong real [Positive (2.0)] boy'],2.0,Positive,be strong real boy
orang normal [Positive (1.0)] bully [Negative (5.0)] orang cacat [Negative (5.0)] belakang sejati [Positive (3.0)] orang cacat [Negative (5.0)] moral [Positive (4.0)] bully [Negative (5.0)] orang perfect moral [Positive (4.0)], orang normal bully orang cacat belakang sejati orang cacat moral bully orang perfect moral,['orang normal [Positive (1.0)] bully [Negative (5.0)] orang cacat [Negative (5.0)] belakang sejati [Positive (3.0)] orang cacat [Negative (5.0)] moral [Positive (4.0)] bully [Negative (5.0)] orang perfect moral [Positive (4.0)]'],-5.0,Negative,orang normal bully orang cacat belakang sejati orang cacat moral bully orang perfect moral
ri, ri,['ri'],0.0,Neutral,ri
pengin kasi [Negative (3.0)] peluk [Negative (4.0)] adeknya, pengin kasi peluk adeknya,['pengin kasi [Negative (3.0)] peluk [Negative (4.0)] adeknya'],-4.0,Negative,pengin kasi peluk adeknya
hoax [Negative (5.0)] baca [Negative (1.0)] twitter, hoax baca twitter,['hoax [Negative (5.0)] baca [Negative (1.0)] twitter'],0.0,Neutral,hoax baca twitter
avo ken [Negative (2.0)] kapanggih, avo ken kapanggih,['avo ken [Negative (2.0)] kapanggih'],-2.0,Negative,avo ken kapanggih
dibully [Negative (5.0)] nang [Negative (6.0)], dibully nang,['dibully [Negative (5.0)] nang [Negative (6.0)]'],-5.0,Negative,dibully nang
hei mimin hoax [Negative (5.0)] coba [Negative (1.0)] cek [Negative (5.0)] link, hei mimin hoax coba cek link,['hei mimin hoax [Negative (5.0)] coba [Negative (1.0)] cek [Negative (5.0)] link'],-5.0,Negative,hei mimin hoax coba cek link
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
mudah [Negative (1.0)] bullying turun [Negative (3.0)] anak [Negative (4.0)] kena [Negative (4.0)] sakit [Negative (6.0)] abnormal biar [Negative (3.0)] ngerasain [Negative (2.0)] derita [Negative (6.0)] bullying tu gmana sih, mudah bullying turun anak kena sakit abnormal biar ngerasain derita bullying tu gmana sih,['mudah [Negative (1.0)] bullying turun [Negative (3.0)] anak [Negative (4.0)] kena [Negative (4.0)] sakit [Negative (6.0)] abnormal biar [Negative (3.0)] ngerasain [Negative (2.0)] derita [Negative (6.0)] bullying tu gmana sih'],-5.0,Negative,mudah bullying turun anak kena sakit abnormal biar ngerasain derita bullying tu gmana sih
stay strong, stay strong,['stay strong'],0.0,Neutral,stay strong
kurang dik orang tua [Negative (4.0)] si pembully, kurang dik orang tua si pembully,['kurang dik orang tua [Negative (4.0)] si pembully'],-4.0,Negative,kurang dik orang tua si pembully
kayak [Negative (3.0)] anak [Negative (4.0)] sd gara [Negative (4.0)] temen iri [Negative (5.0)] dengki [Negative (6.0)] skill jeles banding [Negative (3.0)] mah tinggal [Negative (3.0)] ngetawain [Negative (5.0)] temen ngebully milik [Positive (1.0)] alam [Negative (1.0)] keren banding [Negative (3.0)] temen ngebully, kayak anak sd gara temen iri dengki skill jeles banding mah tinggal ngetawain temen ngebully milik alam keren banding temen ngebully,['kayak [Negative (3.0)] anak [Negative (4.0)] sd gara [Negative (4.0)] temen iri [Negative (5.0)] dengki [Negative (6.0)] skill jeles banding [Negative (3.0)] mah tinggal [Negative (3.0)] ngetawain [Negative (5.0)] temen ngebully milik [Positive (1.0)] alam [Negative (1.0)] keren banding [Negative (3.0)] temen ngebully'],-3.0,Negative,kayak anak sd gara temen iri dengki skill jeles banding mah tinggal ngetawain temen ngebully milik alam keren banding temen ngebully
bingung twitter, bingung twitter,['bingung twitter'],0.0,Neutral,bingung twitter
udah jadi [Negative (2.0)] nya, udah jadi nya,['udah jadi [Negative (2.0)] nya'],-2.0,Negative,udah jadi nya
tega [Negative (5.0)] ngeliat anak [Negative (3.0)] bully [Negative (6.0)] bgtu adik ku bully [Negative (5.0)] skolahnya karna anak [Negative (3.0)] abk pulng sekolah [Positive (3.0)] sllu nang [Negative (5.0)] mao pergi [Negative (3.0)] skolah nang [Negative (5.0)] renti [Negative (4.0)] skolah mulu [Negative (1.0)] ngedenger anak [Negative (3.0)] suka [Negative (1.0)] bully [Negative (6.0)] orang ken [Negative (3.0)] banget [Positive (1.0)] omelin marahin [Negative (4.0)] anak [Negative (4.0)], tega ngeliat anak bully bgtu adik ku bully skolahnya karna anak abk pulng sekolah sllu nang mao pergi skolah nang renti skolah mulu ngedenger anak suka bully orang ken banget omelin marahin anak,['tega [Negative (5.0)] ngeliat anak [Negative (3.0)] bully [Negative (6.0)] bgtu adik ku bully [Negative (5.0)] skolahnya karna anak [Negative (3.0)] abk pulng sekolah [Positive (3.0)] sllu nang [Negative (5.0)] mao pergi [Negative (3.0)] skolah nang [Negative (5.0)] renti [Negative (4.0)] skolah mulu [Negative (1.0)] ngedenger anak [Negative (3.0)] suka [Negative (1.0)] bully [Negative (6.0)] orang ken [Negative (3.0)] banget [Positive (1.0)] omelin marahin [Negative (4.0)] anak [Negative (4.0)]'],-4.0,Negative,tega ngeliat anak bully bgtu adik ku bully skolahnya karna anak abk pulng sekolah sllu nang mao pergi skolah nang renti skolah mulu ngedenger anak suka bully orang ken banget omelin marahin anak
coba [Negative (1.0)] cek [Negative (5.0)] umur [Negative (2.0)] info [Negative (4.0)] abar usia, coba cek umur info abar usia,['coba [Negative (1.0)] cek [Negative (5.0)] umur [Negative (2.0)] info [Negative (4.0)] abar usia'],-4.0,Negative,coba cek umur info abar usia
pindah [Negative (3.0)] indonesia indonesia orang mayoritas lindung [Positive (4.0)] minoritas, pindah indonesia indonesia orang mayoritas lindung minoritas,['pindah [Negative (3.0)] indonesia indonesia orang mayoritas lindung [Positive (4.0)] minoritas'],4.0,Positive,pindah indonesia indonesia orang mayoritas lindung minoritas
yaallah nggk tega [Negative (5.0)] liat [Negative (1.0)] brengsek [Negative (6.0)] laku, yaallah nggk tega liat brengsek laku,['yaallah nggk tega [Negative (5.0)] liat [Negative (1.0)] brengsek [Negative (6.0)] laku'],-5.0,Negative,yaallah nggk tega liat brengsek laku
info [Negative (3.0)] baru up admin perihal anak [Negative (3.0)] biar [Negative (4.0)] tau [Negative (5.0)] benar [Negative (5.0)], info baru up admin perihal anak biar tau benar,['info [Negative (3.0)] baru up admin perihal anak [Negative (3.0)] biar [Negative (4.0)] tau [Negative (5.0)] benar [Negative (5.0)]'],-5.0,Negative,info baru up admin perihal anak biar tau benar
info [Negative (3.0)] baru up admin perihal anak [Negative (3.0)] biar [Negative (4.0)] jga tau [Negative (4.0)] benar [Negative (5.0)], info baru up admin perihal anak biar jga tau benar,['info [Negative (3.0)] baru up admin perihal anak [Negative (3.0)] biar [Negative (4.0)] jga tau [Negative (4.0)] benar [Negative (5.0)]'],-5.0,Negative,info baru up admin perihal anak biar jga tau benar
meu deus, meu deus,['meu deus'],0.0,Neutral,meu deus
inget nama anak [Negative (3.0)] anak [Negative (4.0)] iseng [Negative (4.0)], inget nama anak anak iseng,['inget nama anak [Negative (3.0)] anak [Negative (4.0)] iseng [Negative (4.0)]'],-4.0,Negative,inget nama anak anak iseng
omg sepupu kecil [Negative (3.0)] kls dipukulin kakelnya masuk [Negative (3.0)] icu so this is real [Positive (2.0)] problem [Negative (4.0)] dunia [Negative (2.0)] messed up, omg sepupu kecil kls dipukulin kakelnya masuk icu so this is real problem dunia messed up,['omg sepupu kecil [Negative (3.0)] kls dipukulin kakelnya masuk [Negative (3.0)] icu so this is real [Positive (2.0)] problem [Negative (4.0)] dunia [Negative (2.0)] messed up'],0.0,Neutral,omg sepupu kecil kls dipukulin kakelnya masuk icu so this is real problem dunia messed up
hmm tuh fake loh kumpar coba [Negative (1.0)] ditelusurin, hmm tuh fake loh kumpar coba ditelusurin,['hmm tuh fake loh kumpar coba [Negative (1.0)] ditelusurin'],0.0,Neutral,hmm tuh fake loh kumpar coba ditelusurin
bocah tua [Negative (4.0)] ngeprank, bocah tua ngeprank,['bocah tua [Negative (4.0)] ngeprank'],-4.0,Negative,bocah tua ngeprank
tweeter bilang umur [Negative (2.0)] bikin fake donasi gitu ngga tau [Negative (4.0)] bener [Negative (1.0)], tweeter bilang umur bikin fake donasi gitu ngga tau bener,['tweeter bilang umur [Negative (2.0)] bikin fake donasi gitu ngga tau [Negative (4.0)] bener [Negative (1.0)]'],0.0,Neutral,tweeter bilang umur bikin fake donasi gitu ngga tau bener
bullyer is trully looser, bullyer is trully looser,['bullyer is trully looser'],0.0,Neutral,bullyer is trully looser
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
stop [Negative (3.0)] bully [Negative (6.0)] stop [Negative (4.0)] bully [Negative (6.0)] ketemu [Positive (1.0)] pembullyan sekitar gabakal [Negative (4.0)] ngelirik sedikit, stop bully stop bully ketemu pembullyan sekitar gabakal ngelirik sedikit,['stop [Negative (3.0)] bully [Negative (6.0)] stop [Negative (4.0)] bully [Negative (6.0)] ketemu [Positive (1.0)] pembullyan sekitar gabakal [Negative (4.0)] ngelirik sedikit'],-4.0,Negative,stop bully stop bully ketemu pembullyan sekitar gabakal ngelirik sedikit
nasib dik nang [Negative (5.0)] kamar, nasib dik nang kamar,['nasib dik nang [Negative (5.0)] kamar'],-5.0,Negative,nasib dik nang kamar
tu orang kaya [Negative (2.0)] btw, tu orang kaya btw,['tu orang kaya [Negative (2.0)] btw'],-2.0,Negative,tu orang kaya btw
lindung [Positive (4.0)] anak [Negative (3.0)] salah [Negative (5.0)] bulian, lindung anak salah bulian,['lindung [Positive (4.0)] anak [Negative (3.0)] salah [Negative (5.0)] bulian'],-5.0,Negative,lindung anak salah bulian
you strong boy, you strong boy,['you strong boy'],0.0,Neutral,you strong boy
admin ricky, admin ricky,['admin ricky'],0.0,Neutral,admin ricky
no no can see this, no no can see this,['no no can see this'],0.0,Neutral,no no can see this
orang dibully [Negative (5.0)] erti [Negative (2.0)] derita [Negative (6.0)] orang dibully [Negative (5.0)] emosi [Negative (5.0)] campur [Positive (5.0)] aduk [Negative (3.0)], orang dibully erti derita orang dibully emosi campur aduk,['orang dibully [Negative (5.0)] erti [Negative (2.0)] derita [Negative (6.0)] orang dibully [Negative (5.0)] emosi [Negative (5.0)] campur [Positive (5.0)] aduk [Negative (3.0)]'],5.0,Positive,orang dibully erti derita orang dibully emosi campur aduk
sedih [Negative (6.0)] kali sabar [Positive (6.0)] yaa dek, sedih kali sabar yaa dek,['sedih [Negative (6.0)] kali sabar [Positive (6.0)] yaa dek'],0.0,Neutral,sedih kali sabar yaa dek
moga [Positive (1.0)] dewasa [Positive (2.0)] manfaat [Positive (6.0)] bully [Negative (5.0)] motivasi [Negative (4.0)] moga [Positive (1.0)] indonesia hilang [Negative (4.0)] mental pembully sekolah [Positive (3.0)] dasar ti, moga dewasa manfaat bully motivasi moga indonesia hilang mental pembully sekolah dasar ti,['moga [Positive (1.0)] dewasa [Positive (2.0)] manfaat [Positive (6.0)] bully [Negative (5.0)] motivasi [Negative (4.0)] moga [Positive (1.0)] indonesia hilang [Negative (4.0)] mental pembully sekolah [Positive (3.0)] dasar ti'],-4.0,Negative,moga dewasa manfaat bully motivasi moga indonesia hilang mental pembully sekolah dasar ti
so sad [Negative (4.0)], so sad,['so sad [Negative (4.0)]'],-4.0,Negative,so sad
ayo [Positive (4.0)] kumpar bikin post tanggung [Negative (2.0)] video scam dipake cari [Negative (3.0)] duit si akting doang [Negative (1.0)], ayo kumpar bikin post tanggung video scam dipake cari duit si akting doang,['ayo [Positive (4.0)] kumpar bikin post tanggung [Negative (2.0)] video scam dipake cari [Negative (3.0)] duit si akting doang [Negative (1.0)]'],4.0,Positive,ayo kumpar bikin post tanggung video scam dipake cari duit si akting doang
hoax [Negative (5.0)] oy influencer, hoax oy influencer,['hoax [Negative (5.0)] oy influencer'],-5.0,Negative,hoax oy influencer
wan [Negative (4.0)] na die [Negative (4.0)] right now mudah [Negative (1.0)] ferguso kuat [Negative (3.0)] tuhan [Positive (3.0)] sis love [Negative (3.0)] you, wan na die right now mudah ferguso kuat tuhan sis love you,['wan [Negative (4.0)] na die [Negative (4.0)] right now mudah [Negative (1.0)] ferguso kuat [Negative (3.0)] tuhan [Positive (3.0)] sis love [Negative (3.0)] you'],0.0,Neutral,wan na die right now mudah ferguso kuat tuhan sis love you
kena [Negative (3.0)] prank seduniaa, kena prank seduniaa,['kena [Negative (3.0)] prank seduniaa'],-3.0,Negative,kena prank seduniaa
aowkwkwk kena [Negative (3.0)] typu kayak [Negative (3.0)] kemarin, aowkwkwk kena typu kayak kemarin,['aowkwkwk kena [Negative (3.0)] typu kayak [Negative (3.0)] kemarin'],-3.0,Negative,aowkwkwk kena typu kayak kemarin
hoax [Negative (5.0)], hoax,['hoax [Negative (5.0)]'],-5.0,Negative,hoax
sedih [Negative (6.0)] banget [Positive (1.0)], sedih banget,['sedih [Negative (6.0)] banget [Positive (1.0)]'],-5.0,Negative,sedih banget
culik laku bullying iket tangan [Positive (1.0)] silet silet lumur jerik nipis taburin garam tiris [Positive (3.0)] tunggu [Negative (2.0)] ronta derita [Negative (5.0)] sakit [Negative (6.0)] tolong [Negative (2.0)] biar [Negative (4.0)] mati [Negative (6.0)] kondisi takut [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] gimana sakit [Negative (5.0)] bully [Negative (6.0)], culik laku bullying iket tangan silet silet lumur jerik nipis taburin garam tiris tunggu ronta derita sakit tolong biar mati kondisi takut biar tau gimana sakit bully,['culik laku bullying iket tangan [Positive (1.0)] silet silet lumur jerik nipis taburin garam tiris [Positive (3.0)] tunggu [Negative (2.0)] ronta derita [Negative (5.0)] sakit [Negative (6.0)] tolong [Negative (2.0)] biar [Negative (4.0)] mati [Negative (6.0)] kondisi takut [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] gimana sakit [Negative (5.0)] bully [Negative (6.0)]'],-5.0,Negative,culik laku bullying iket tangan silet silet lumur jerik nipis taburin garam tiris tunggu ronta derita sakit tolong biar mati kondisi takut biar tau gimana sakit bully
be tough, be tough,['be tough'],0.0,Neutral,be tough
be, be,['be'],0.0,Neutral,be
inti baperan [Negative (4.0)] deh hihihi anak [Negative (3.0)] anak [Negative (4.0)] kasi [Negative (4.0)] udah dewasa [Positive (2.0)] bullying selesai [Negative (4.0)], inti baperan deh hihihi anak anak kasi udah dewasa bullying selesai,['inti baperan [Negative (4.0)] deh hihihi anak [Negative (3.0)] anak [Negative (4.0)] kasi [Negative (4.0)] udah dewasa [Positive (2.0)] bullying selesai [Negative (4.0)]'],-4.0,Negative,inti baperan deh hihihi anak anak kasi udah dewasa bullying selesai
bajar syukur [Positive (5.0)] pikir [Negative (2.0)] posisi anak [Negative (3.0)] keluarga [Negative (4.0)] laku orang laku, bajar syukur pikir posisi anak keluarga laku orang laku,['bajar syukur [Positive (5.0)] pikir [Negative (2.0)] posisi anak [Negative (3.0)] keluarga [Negative (4.0)] laku orang laku'],5.0,Positive,bajar syukur pikir posisi anak keluarga laku orang laku
allahu kasianya kuat [Negative (3.0)] dek, allahu kasianya kuat dek,['allahu kasianya kuat [Negative (3.0)] dek'],-3.0,Negative,allahu kasianya kuat dek
ya [Positive (4.0)] allah [Positive (6.0)] ya [Positive (5.0)] allah [Positive (6.0)] ya [Positive (5.0)] allah [Positive (6.0)], ya allah ya allah ya allah,['ya [Positive (4.0)] allah [Positive (6.0)] ya [Positive (5.0)] allah [Positive (6.0)] ya [Positive (5.0)] allah [Positive (6.0)]'],5.0,Positive,ya allah ya allah ya allah
hoax [Negative (5.0)] ni, hoax ni,['hoax [Negative (5.0)] ni'],-5.0,Negative,hoax ni
manusia [Positive (3.0)] skr balik [Negative (3.0)] dibully [Negative (6.0)] aniaya [Negative (5.0)] musuh [Negative (5.0)] waras [Negative (4.0)] beres sanjung [Positive (2.0)] sanjung [Positive (2.0)] otak [Negative (3.0)] balik [Negative (4.0)] makar kayak [Negative (3.0)] gitu salah [Negative (4.0)] dunia [Negative (2.0)] anak [Negative (4.0)] akibat [Negative (4.0)] dibully [Negative (6.0)] biar [Negative (4.0)] pembelajran hati [Negative (2.0)] anak [Negative (4.0)] atai apaoun bahan [Negative (3.0)] cemooh [Negative (6.0)] orang, manusia skr balik dibully aniaya musuh waras beres sanjung sanjung otak balik makar kayak gitu salah dunia anak akibat dibully biar pembelajran hati anak atai apaoun bahan cemooh orang,['manusia [Positive (3.0)] skr balik [Negative (3.0)] dibully [Negative (6.0)] aniaya [Negative (5.0)] musuh [Negative (5.0)] waras [Negative (4.0)] beres sanjung [Positive (2.0)] sanjung [Positive (2.0)] otak [Negative (3.0)] balik [Negative (4.0)] makar kayak [Negative (3.0)] gitu salah [Negative (4.0)] dunia [Negative (2.0)] anak [Negative (4.0)] akibat [Negative (4.0)] dibully [Negative (6.0)] biar [Negative (4.0)] pembelajran hati [Negative (2.0)] anak [Negative (4.0)] atai apaoun bahan [Negative (3.0)] cemooh [Negative (6.0)] orang'],-5.0,Negative,manusia skr balik dibully aniaya musuh waras beres sanjung sanjung otak balik makar kayak gitu salah dunia anak akibat dibully biar pembelajran hati anak atai apaoun bahan cemooh orang
coba [Negative (1.0)] mampir [Negative (4.0)] akun rxomanx berita [Negative (2.0)] palsu, coba mampir akun rxomanx berita palsu,['coba [Negative (1.0)] mampir [Negative (4.0)] akun rxomanx berita [Negative (2.0)] palsu'],-2.0,Negative,coba mampir akun rxomanx berita palsu
