classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
orang nilai [Positive (5.0)] luar koyo ret isi [Negative (5.0)] ati [Negative (1.0)] ne nilai [Positive (5.0)] nya, orang nilai luar koyo ret isi ati ne nilai nya,['orang nilai [Positive (5.0)] luar koyo ret isi [Negative (5.0)] ati [Negative (1.0)] ne nilai [Positive (5.0)] nya'],5.0,Positive,orang nilai luar koyo ret isi ati ne nilai nya
opoikii blunder teruss, opoikii blunder teruss,['opoikii blunder teruss'],0.0,Neutral,opoikii blunder teruss
si mahfud tri polhukam nya wakil blok, si mahfud tri polhukam nya wakil blok,['si mahfud tri polhukam nya wakil blok'],0.0,Neutral,si mahfud tri polhukam nya wakil blok
hahaha komentar kliatan orang sakit [Negative (5.0)] hati [Negative (2.0)], hahaha komentar kliatan orang sakit hati,['hahaha komentar kliatan orang sakit [Negative (5.0)] hati [Negative (2.0)]'],-2.0,Negative,hahaha komentar kliatan orang sakit hati
nahh blunder orang aja [Positive (1.0)] dimarahin [Negative (5.0)] mak, nahh blunder orang aja dimarahin mak,['nahh blunder orang aja [Positive (1.0)] dimarahin [Negative (5.0)] mak'],-5.0,Negative,nahh blunder orang aja dimarahin mak
pranowo dirosting aja [Positive (1.0)] trima [Positive (1.0)] ngomenin jokowi, pranowo dirosting aja trima ngomenin jokowi,['pranowo dirosting aja [Positive (1.0)] trima [Positive (1.0)] ngomenin jokowi'],0.0,Neutral,pranowo dirosting aja trima ngomenin jokowi
gubernur jateng kasih [Negative (1.0)] nilai [Positive (5.0)] yah karna jateng wilayah miskin [Negative (5.0)], gubernur jateng kasih nilai yah karna jateng wilayah miskin,['gubernur jateng kasih [Negative (1.0)] nilai [Positive (5.0)] yah karna jateng wilayah miskin [Negative (5.0)]'],0.0,Neutral,gubernur jateng kasih nilai yah karna jateng wilayah miskin
iya tuh mekopolhukam nya becus [Negative (4.0)] yaa, iya tuh mekopolhukam nya becus yaa,['iya tuh mekopolhukam nya becus [Negative (4.0)] yaa'],-4.0,Negative,iya tuh mekopolhukam nya becus yaa
hmm pecah kongsi dagel [Positive (3.0)] politik [Negative (1.0)], hmm pecah kongsi dagel politik,['hmm pecah kongsi dagel [Positive (3.0)] politik [Negative (1.0)]'],3.0,Positive,hhhmm pecah kongsi dagel politik
asalh aja [Positive (1.0)] si rambut putih [Negative (4.0)], asalh aja si rambut putih,['asalh aja [Positive (1.0)] si rambut putih [Negative (4.0)]'],-4.0,Negative,asalh aja si rambut putih
malu [Negative (4.0)] diri [Negative (1.0)], malu diri,['malu [Negative (4.0)] diri [Negative (1.0)]'],0.0,Neutral,malu diri
prestasi jateng tolong [Negative (2.0)] papar [Negative (4.0)] malu [Negative (5.0)] kandang sikut, prestasi jateng tolong papar malu kandang sikut,['prestasi jateng tolong [Negative (2.0)] papar [Negative (4.0)] malu [Negative (5.0)] kandang sikut'],-5.0,Negative,prestasi jateng tolong papar malu kandang sikut
la kowe opo ngece wakil ganjar [Negative (3.0)] vok nek ngendikan pikir [Negative (2.0)] sik ojo kesusu ketok nek ra neng [Negative (1.0)] karo langsung [Positive (3.0)] grusa grusu, la kowe opo ngece wakil ganjar vok nek ngendikan pikir sik ojo kesusu ketok nek ra neng karo langsung grusa grusu,['la kowe opo ngece wakil ganjar [Negative (3.0)] vok nek ngendikan pikir [Negative (2.0)] sik ojo kesusu ketok nek ra neng [Negative (1.0)] karo langsung [Positive (3.0)] grusa grusu'],3.0,Positive,la kowe opo ngece wakil ganjar vok nek ngendikan pikir sik ojo kesusu ketok nek ra neng karo langsung grusa grusu
keluar [Negative (3.0)] pdi podo ae kacung pdi terus perintah bos [Positive (3.0)], keluar pdi podo ae kacung pdi terus perintah bos,['keluar [Negative (3.0)] pdi podo ae kacung pdi terus perintah bos [Positive (3.0)]'],0.0,Neutral,keluar pdi podo ae kacung pdi terus perintah bos
ngomong gitu bro, ngomong gitu bro,['ngomong gitu bro'],0.0,Neutral,ngomong gitu bro
hidih ngaca kuasa [Positive (3.0)] partai prsiden partai capres diri [Negative (1.0)] menko polhukam cawapresmu salah [Negative (4.0)] hukum [Negative (4.0)] nilai [Positive (5.0)] diri [Negative (1.0)] lahh piye [Negative (3.0)] mas bro, hidih ngaca kuasa partai prsiden partai capres diri menko polhukam cawapresmu salah hukum nilai diri lahh piye mas bro,['hidih ngaca kuasa [Positive (3.0)] partai prsiden partai capres diri [Negative (1.0)] menko polhukam cawapresmu salah [Negative (4.0)] hukum [Negative (4.0)] nilai [Positive (5.0)] diri [Negative (1.0)] lahh piye [Negative (3.0)] mas bro'],5.0,Positive,hidih ngaca kuasa partai prsiden partai capres diri menko polhukam cawapresmu salah hukum nilai diri lahh piye mas bro
blunder, blunder,['blunder'],0.0,Neutral,blunder
mudah [Negative (1.0)] dukung [Positive (4.0)] jokowi coba [Negative (1.0)] dukung [Positive (4.0)] nilai [Positive (6.0)], mudah dukung jokowi coba dukung nilai,['mudah [Negative (1.0)] dukung [Positive (4.0)] jokowi coba [Negative (1.0)] dukung [Positive (4.0)] nilai [Positive (6.0)]'],5.0,Positive,mudah dukung jokowi coba dukung nilai
serang [Negative (4.0)] bongkar [Negative (4.0)] aib [Negative (6.0)] seru [Negative (6.0)] gelar [Positive (2.0)] tikar [Positive (4.0)] simpan [Negative (3.0)] jejak digital, serang bongkar aib seru gelar tikar simpan jejak digital,['serang [Negative (4.0)] bongkar [Negative (4.0)] aib [Negative (6.0)] seru [Negative (6.0)] gelar [Positive (2.0)] tikar [Positive (4.0)] simpan [Negative (3.0)] jejak digital'],4.0,Positive,serang bongkar aib seru gelar tikar simpan jejak digital
lucu [Negative (2.0)] ya [Positive (4.0)] kualitas [Positive (5.0)] orang pantes [Negative (3.0)], lucu ya kualitas orang pantes,['lucu [Negative (2.0)] ya [Positive (4.0)] kualitas [Positive (5.0)] orang pantes [Negative (3.0)]'],5.0,Positive,lucu ya kualitas orang pantes
nyerang ni, nyerang ni,['nyerang ni'],0.0,Neutral,nyerang ni
kawan lawan [Negative (4.0)] lawan [Negative (5.0)] teman, kawan lawan lawan teman,['kawan lawan [Negative (4.0)] lawan [Negative (5.0)] teman'],-5.0,Negative,kawan lawan lawan teman
capres ceplas ceplos mikirnya si playing victim, capres ceplas ceplos mikirnya si playing victim,['capres ceplas ceplos mikirnya si playing victim'],0.0,Neutral,capres ceplas ceplos mikirnya si playing victim
serang [Negative (4.0)] padhe kasih [Negative (1.0)] kendor tunjuk sikap [Positive (2.0)] angkuh, serang padhe kasih kendor tunjuk sikap angkuh,['serang [Negative (4.0)] padhe kasih [Negative (1.0)] kendor tunjuk sikap [Positive (2.0)] angkuh'],2.0,Positive,serang padhe kasih kendor tunjuk sikap angkuh
pamrih [Positive (1.0)] presiden wni harga [Positive (3.0)] hormat pimpin juta [Positive (2.0)] anggota [Negative (3.0)] komunitas [Negative (4.0)] rakyat jelata [Negative (5.0)] indonesia krji otb dukung [Positive (4.0)] setia [Negative (4.0)] kompak apresiasi kerja [Positive (2.0)] keras presiden cc rakabuming, pamrih presiden wni harga hormat pimpin juta anggota komunitas rakyat jelata indonesia krji otb dukung setia kompak apresiasi kerja keras presiden cc rakabuming,['pamrih [Positive (1.0)] presiden wni harga [Positive (3.0)] hormat pimpin juta [Positive (2.0)] anggota [Negative (3.0)] komunitas [Negative (4.0)] rakyat jelata [Negative (5.0)] indonesia krji otb dukung [Positive (4.0)] setia [Negative (4.0)] kompak apresiasi kerja [Positive (2.0)] keras presiden cc rakabuming'],-4.0,Negative,pamrih presiden wni harga hormat pimpin juta anggota komunitas rakyat jelata indonesia krji otb dukung setia kompak apresiasi kerja keras presiden cc rakabuming
hadee ya [Positive (4.0)] tap pemlu ham bawa [Negative (3.0)] mmg bukty tunjuk eatu aj, hadee ya tap pemlu ham bawa mmg bukty tunjuk eatu aj,['hadee ya [Positive (4.0)] tap pemlu ham bawa [Negative (3.0)] mmg bukty tunjuk eatu aj'],4.0,Positive,hadee ya tap pemlu ham bawa mmg bukty tunjuk eatu aj
mboten milih [Negative (2.0)] jeneng, mboten milih jeneng,['mboten milih [Negative (2.0)] jeneng'],-2.0,Negative,mboten milih jeneng
demokrasi jokowi pinggir [Negative (4.0)] jurang salam jari [Negative (4.0)], demokrasi jokowi pinggir jurang salam jari,['demokrasi jokowi pinggir [Negative (4.0)] jurang salam jari [Negative (4.0)]'],-4.0,Negative,demokrasi jokowi pinggir jurang salam jari
coba [Negative (1.0)] belah [Negative (6.0)] salah [Negative (5.0)] menteri, coba belah salah menteri,['coba [Negative (1.0)] belah [Negative (6.0)] salah [Negative (5.0)] menteri'],-5.0,Negative,coba belah salah menteri
mahfud buat [Positive (1.0)] ambil [Negative (5.0)] contoh mk atur [Negative (4.0)] jokowi polhukam instruksi [Negative (3.0)] atas [Negative (5.0)] mahfud jokowi kalo mahfud wapres, mahfud buat ambil contoh mk atur jokowi polhukam instruksi atas mahfud jokowi kalo mahfud wapres,['mahfud buat [Positive (1.0)] ambil [Negative (5.0)] contoh mk atur [Negative (4.0)] jokowi polhukam instruksi [Negative (3.0)] atas [Negative (5.0)] mahfud jokowi kalo mahfud wapres'],-5.0,Negative,mahfud buat ambil contoh mk atur jokowi polhukam instruksi atas mahfud jokowi kalo mahfud wapres
nilai [Positive (5.0)] ganjar [Negative (3.0)] ya [Positive (4.0)] pimpin jateng, nilai ganjar ya pimpin jateng,['nilai [Positive (5.0)] ganjar [Negative (3.0)] ya [Positive (4.0)] pimpin jateng'],4.0,Positive,nilai ganjar ya pimpin jateng
ketawa [Positive (4.0)] rame [Negative (2.0)] aja [Positive (1.0)] wkwkk, ketawa rame aja wkwkk,['ketawa [Positive (4.0)] rame [Negative (2.0)] aja [Positive (1.0)] wkwkk'],-2.0,Negative,ketawa rame aja wkwkk
ambisius presiden ganjar [Negative (3.0)] pranowo lupa [Negative (3.0)] wakil menkopolhukam, ambisius presiden ganjar pranowo lupa wakil menkopolhukam,['ambisius presiden ganjar [Negative (3.0)] pranowo lupa [Negative (3.0)] wakil menkopolhukam'],-3.0,Negative,ambisius presiden ganjar pranowo lupa wakil menkopolhukam
tantrum sih, tantrum sih,['tantrum sih'],0.0,Neutral,tantrum sih
tau [Negative (4.0)], tau,['tau [Negative (4.0)]'],-4.0,Negative,tau
amin [Negative (3.0)], amin,['amin [Negative (3.0)]'],-3.0,Negative,amin
si mpud urus bacot [Negative (4.0)] doang [Negative (1.0)] korupsi [Negative (5.0)] jelas [Negative (4.0)], si mpud urus bacot doang korupsi jelas,['si mpud urus bacot [Negative (4.0)] doang [Negative (1.0)] korupsi [Negative (5.0)] jelas [Negative (4.0)]'],-4.0,Negative,si mpud urus bacot doang korupsi jelas
wadas cawapres tri ham, wadas cawapres tri ham,['wadas cawapres tri ham'],0.0,Neutral,wadas cawapres tri ham
rapor jateng, rapor jateng,['rapor jateng'],0.0,Neutral,rapor jateng
serah [Negative (3.0)] mas cepat [Negative (3.0)] hukum [Negative (4.0)] nkri, serah mas cepat hukum nkri,['serah [Negative (3.0)] mas cepat [Negative (3.0)] hukum [Negative (4.0)] nkri'],-4.0,Negative,serah mas cepat hukum nkri
jokowi kerja [Positive (2.0)] nyata [Negative (2.0)] ganjar [Negative (4.0)] turun [Negative (4.0)] raja raja ektp pilih [Negative (2.0)] prabowo gibran, jokowi kerja nyata ganjar turun raja raja ektp pilih prabowo gibran,['jokowi kerja [Positive (2.0)] nyata [Negative (2.0)] ganjar [Negative (4.0)] turun [Negative (4.0)] raja raja ektp pilih [Negative (2.0)] prabowo gibran'],0.0,Neutral,jokowi kerja nyata ganjar turun raja raja ektp pilih prabowo gibran
bongkar [Negative (3.0)] busuk [Negative (6.0)], bongkar busuk,['bongkar [Negative (3.0)] busuk [Negative (6.0)]'],-5.0,Negative,bongkar busuk
prestasi, prestasi,['prestasi'],0.0,Neutral,prestasi
sampian hebat jokowi parah [Negative (5.0)] hukum [Negative (4.0)] sehrsnya tuh koruptor [Negative (5.0)] demo [Negative (4.0)] baikot membaikot produk [Positive (3.0)] orang juara satu [Negative (1.0)], sampian hebat jokowi parah hukum sehrsnya tuh koruptor demo baikot membaikot produk orang juara satu,['sampian hebat jokowi parah [Negative (5.0)] hukum [Negative (4.0)] sehrsnya tuh koruptor [Negative (5.0)] demo [Negative (4.0)] baikot membaikot produk [Positive (3.0)] orang juara satu [Negative (1.0)]'],3.0,Positive,sampian hebat jokowi parah hukum sehrsnya tuh koruptor demo baikot membaikot produk orang juara satu
dunia [Negative (2.0)] politik [Negative (1.0)] keren jilat [Negative (3.0)] maki [Negative (6.0)] hina [Negative (6.0)], dunia politik keren jilat maki hina,['dunia [Negative (2.0)] politik [Negative (1.0)] keren jilat [Negative (3.0)] maki [Negative (6.0)] hina [Negative (6.0)]'],-5.0,Negative,dunia politik keren jilat maki hina
rapor merah [Negative (3.0)], rapor merah,['rapor merah [Negative (3.0)]'],-3.0,Negative,rapor merah
bukti [Negative (3.0)] calon president pdip bibit bobot [Negative (5.0)] pimpin indonesia, bukti calon president pdip bibit bobot pimpin indonesia,['bukti [Negative (3.0)] calon president pdip bibit bobot [Negative (5.0)] pimpin indonesia'],-5.0,Negative,bukti calon president pdip bibit bobot pimpin indonesia
ganjar [Negative (3.0)] mcguire harry pranowo sih, ganjar mcguire harry pranowo sih,['ganjar [Negative (3.0)] mcguire harry pranowo sih'],-3.0,Negative,ganjar mcguire harry pranowo sih
ojo mileh ganjar [Negative (3.0)] ngko lek enek [Negative (4.0)] aji [Negative (4.0)] celokne banser maneh [Negative (3.0)] bubarne bu mega, ojo mileh ganjar ngko lek enek aji celokne banser maneh bubarne bu mega,['ojo mileh ganjar [Negative (3.0)] ngko lek enek [Negative (4.0)] aji [Negative (4.0)] celokne banser maneh [Negative (3.0)] bubarne bu mega'],-3.0,Negative,ojo mileh ganjar ngko lek enek aji celokne banser maneh bubarne bu mega
all in pilih [Negative (2.0)] amin [Negative (4.0)], all in pilih amin,['all in pilih [Negative (2.0)] amin [Negative (4.0)]'],-4.0,Negative,all in pilih amin
sibuk [Negative (3.0)] gimana menang [Negative (5.0)] pilpres sibuk [Negative (3.0)] nilai [Positive (5.0)] dn jatuh [Negative (3.0)] lawan [Negative (5.0)], sibuk gimana menang pilpres sibuk nilai dn jatuh lawan,['sibuk [Negative (3.0)] gimana menang [Negative (5.0)] pilpres sibuk [Negative (3.0)] nilai [Positive (5.0)] dn jatuh [Negative (3.0)] lawan [Negative (5.0)]'],0.0,Neutral,sibuk gimana menang pilpres sibuk nilai dn jatuh lawan
rakyat nilai [Positive (5.0)] dn pilih [Negative (2.0)], rakyat nilai dn pilih,['rakyat nilai [Positive (5.0)] dn pilih [Negative (2.0)]'],5.0,Positive,rakyat nilai dn pilih
semarang ad tuh mana aj, semarang ad tuh mana aj,['semarang ad tuh mana aj'],0.0,Neutral,semarang ad tuh mana aj
jeblok [Negative (5.0)] gara [Negative (5.0)] gara [Negative (5.0)] harum [Positive (5.0)] mas, jeblok gara gara harum mas,['jeblok [Negative (5.0)] gara [Negative (5.0)] gara [Negative (5.0)] harum [Positive (5.0)] mas'],0.0,Neutral,jeblok gara gara harum mas
aj politik [Negative (1.0)] jiang, aj politik jiang,['aj politik [Negative (1.0)] jiang'],0.0,Neutral,aj politik jiang
blom praktek udah komentar, blom praktek udah komentar,['blom praktek udah komentar'],0.0,Neutral,blom praktek udah komentar
wakil bantu [Negative (4.0)] elu [Negative (2.0)] budak [Positive (4.0)] parta, wakil bantu elu budak parta,['wakil bantu [Negative (4.0)] elu [Negative (2.0)] budak [Positive (4.0)] parta'],4.0,Positive,wakil bantu elu budak parta
ndak [Negative (3.0)] salah [Negative (5.0)] pranowo menkopolhukamnya mahfud, ndak salah pranowo menkopolhukamnya mahfud,['ndak [Negative (3.0)] salah [Negative (5.0)] pranowo menkopolhukamnya mahfud'],-5.0,Negative,ndak salah pranowo menkopolhukamnya mahfud
soyo ketok gobloke koe siip pokoke, soyo ketok gobloke koe siip pokoke,['soyo ketok gobloke koe siip pokoke'],0.0,Neutral,soyo ketok gobloke koe siip pokoke
bikin ilfil aja [Positive (1.0)], bikin ilfil aja,['bikin ilfil aja [Positive (1.0)]'],0.0,Neutral,bikin ilfil aja
ngomong ganjar [Negative (3.0)] blunder, ngomong ganjar blunder,['ngomong ganjar [Negative (3.0)] blunder'],-3.0,Negative,ngomong ganjar blunder
alamat ambyar, alamat ambyar,['alamat ambyar'],0.0,Neutral,alamat ambyar
laahh partai kuasa [Positive (3.0)] wakil sbg menteri otomatis [Positive (3.0)] pilih [Negative (2.0)] jeblok [Negative (6.0)], laahh partai kuasa wakil sbg menteri otomatis pilih jeblok,['laahh partai kuasa [Positive (3.0)] wakil sbg menteri otomatis [Positive (3.0)] pilih [Negative (2.0)] jeblok [Negative (6.0)]'],-5.0,Negative,laahh partai kuasa wakil sbg menteri otomatis pilih jeblok
kasi [Negative (3.0)] capres no urut, kasi capres no urut,['kasi [Negative (3.0)] capres no urut'],-3.0,Negative,kasi capres no urut
nyadar mahfud dijeblokin, nyadar mahfud dijeblokin,['nyadar mahfud dijeblokin'],0.0,Neutral,nyadar mahfud dijeblokin
liat [Negative (1.0)] sikap [Positive (2.0)] kasih [Negative (1.0)] jabat [Negative (4.0)] calon udah gitu jokowi hadeww, liat sikap kasih jabat calon udah gitu jokowi hadeww,['liat [Negative (1.0)] sikap [Positive (2.0)] kasih [Negative (1.0)] jabat [Negative (4.0)] calon udah gitu jokowi hadeww'],-4.0,Negative,liat sikap kasih jabat calon udah gitu jokowi hadeww
menteri pdi yosana loli tuh, menteri pdi yosana loli tuh,['menteri pdi yosana loli tuh'],0.0,Neutral,menteri pdi yosana loli tuh
capresnya gagal [Negative (4.0)] tangan [Positive (1.0)] miskin [Negative (5.0)] jateng aku [Negative (1.0)] cawapres nya gagal [Negative (4.0)] tegak hukum [Negative (3.0)] ham capresnya iya sih rakyat milih [Negative (2.0)] capres cawapres tolong [Negative (2.0)] temen masyarakat kasih [Negative (1.0)] tau [Negative (5.0)] ya [Positive (4.0)], capresnya gagal tangan miskin jateng aku cawapres nya gagal tegak hukum ham capresnya iya sih rakyat milih capres cawapres tolong temen masyarakat kasih tau ya,['capresnya gagal [Negative (4.0)] tangan [Positive (1.0)] miskin [Negative (5.0)] jateng aku [Negative (1.0)] cawapres nya gagal [Negative (4.0)] tegak hukum [Negative (3.0)] ham capresnya iya sih rakyat milih [Negative (2.0)] capres cawapres tolong [Negative (2.0)] temen masyarakat kasih [Negative (1.0)] tau [Negative (5.0)] ya [Positive (4.0)]'],-5.0,Negative,capresnya gagal tangan miskin jateng aku cawapres nya gagal tegak hukum ham capresnya iya sih rakyat milih capres cawapres tolong temen masyarakat kasih tau ya
lha pendekar [Positive (3.0)] pimpin hukum [Negative (3.0)] skg cawapres nya, lha pendekar pimpin hukum skg cawapres nya,['lha pendekar [Positive (3.0)] pimpin hukum [Negative (3.0)] skg cawapres nya'],0.0,Neutral,lha pendekar pimpin hukum skg cawapres nya
kadang [Positive (3.0)] suka [Negative (1.0)] paham menkopolhukamnya cawapresnya, kadang suka paham menkopolhukamnya cawapresnya,['kadang [Positive (3.0)] suka [Negative (1.0)] paham menkopolhukamnya cawapresnya'],3.0,Positive,kadang suka paham menkopolhukamnya cawapresnya
coba [Negative (1.0)] sampean [Negative (5.0)] minum [Negative (4.0)] obat [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] menkopolhukam nya, coba sampean minum obat biar tau menkopolhukam nya,['coba [Negative (1.0)] sampean [Negative (5.0)] minum [Negative (4.0)] obat [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] menkopolhukam nya'],-5.0,Negative,coba sampean minum obat biar tau menkopolhukam nya
titip absen [Negative (3.0)] titip absen [Negative (3.0)] tai [Negative (6.0)], titip absen titip absen tai,['titip absen [Negative (3.0)] titip absen [Negative (3.0)] tai [Negative (6.0)]'],-5.0,Negative,titip absen titip absen tai
orang medan bilang sok tau [Positive (4.0)] kau gancar, orang medan bilang sok tau kau gancar,['orang medan bilang sok tau [Positive (4.0)] kau gancar'],4.0,Positive,orang medan bilang sok tau kau gancar
buruk [Negative (5.0)] ngebleb, buruk ngebleb,['buruk [Negative (5.0)] ngebleb'],-5.0,Negative,buruk ngebleb
kurung [Negative (3.0)] aja [Positive (1.0)] ayam lepas [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] gitu rusuh [Negative (4.0)], kurung aja ayam lepas sekolah ya gitu rusuh,['kurung [Negative (3.0)] aja [Positive (1.0)] ayam lepas [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] gitu rusuh [Negative (4.0)]'],5.0,Positive,kurung aja ayam lepas sekolah ya gitu rusuh
etika, etika,['etika'],0.0,Neutral,etika
sensor lho malu [Negative (4.0)] ngebully tmn nya, sensor lho malu ngebully tmn nya,['sensor lho malu [Negative (4.0)] ngebully tmn nya'],-4.0,Negative,sensor lho malu ngebully tmn nya
abisin aja [Positive (1.0)] laku hukum [Negative (3.0)] serius [Negative (6.0)] biar [Negative (4.0)] sakit [Negative (6.0)] masyarakat, abisin aja laku hukum serius biar sakit masyarakat,['abisin aja [Positive (1.0)] laku hukum [Negative (3.0)] serius [Negative (6.0)] biar [Negative (4.0)] sakit [Negative (6.0)] masyarakat'],-5.0,Negative,abisin aja laku hukum serius biar sakit masyarakat
mandang umur [Negative (2.0)] salah [Negative (5.0)] ya [Positive (4.0)] kasih [Negative (1.0)] hukum [Negative (4.0)] coba [Negative (1.0)] pikir [Negative (2.0)] gimana asa [Negative (2.0)] anak [Negative (4.0)] keluarga [Negative (4.0)] kenal [Negative (2.0)] aja [Positive (1.0)] kesal [Negative (5.0)] keluarga [Negative (4.0)] gimana anak [Negative (3.0)] trauma [Negative (6.0)] macem [Negative (2.0)], mandang umur salah ya kasih hukum coba pikir gimana asa anak keluarga kenal aja kesal keluarga gimana anak trauma macem,['mandang umur [Negative (2.0)] salah [Negative (5.0)] ya [Positive (4.0)] kasih [Negative (1.0)] hukum [Negative (4.0)] coba [Negative (1.0)] pikir [Negative (2.0)] gimana asa [Negative (2.0)] anak [Negative (4.0)] keluarga [Negative (4.0)] kenal [Negative (2.0)] aja [Positive (1.0)] kesal [Negative (5.0)] keluarga [Negative (4.0)] gimana anak [Negative (3.0)] trauma [Negative (6.0)] macem [Negative (2.0)]'],-2.0,Negative,mandang umur salah ya kasih hukum coba pikir gimana asa anak keluarga kenal aja kesal keluarga gimana anak trauma macem
dak jaman [Negative (2.0)] damai urus ingatt gimana perempuantu keluarga [Negative (3.0)], dak jaman damai urus ingatt gimana perempuantu keluarga,['dak jaman [Negative (2.0)] damai urus ingatt gimana perempuantu keluarga [Negative (3.0)]'],-3.0,Negative,dak jaman damai urus ingatt gimana perempuantu keluarga
kasih [Negative (1.0)] ampunn laknatt budak [Positive (4.0)] lanangtu betino disikso gitu, kasih ampunn laknatt budak lanangtu betino disikso gitu,['kasih [Negative (1.0)] ampunn laknatt budak [Positive (4.0)] lanangtu betino disikso gitu'],4.0,Positive,kasih ampunn laknatt budak lanangtu betino disikso gitu
sokor keno tangkep nang [Negative (5.0)], sokor keno tangkep nang,['sokor keno tangkep nang [Negative (5.0)]'],-5.0,Negative,sokor keno tangkep nang
bagus [Negative (4.0)] siswa [Positive (3.0)] keluar [Negative (3.0)] aja [Positive (1.0)] sekolah [Positive (4.0)], bagus siswa keluar aja sekolah,['bagus [Negative (4.0)] siswa [Positive (3.0)] keluar [Negative (3.0)] aja [Positive (1.0)] sekolah [Positive (4.0)]'],4.0,Positive,bagus siswa keluar aja sekolah
ceweitu adek [Negative (1.0)] auto mati [Negative (5.0)] tu ngebully, ceweitu adek auto mati tu ngebully,['ceweitu adek [Negative (1.0)] auto mati [Negative (5.0)] tu ngebully'],-5.0,Negative,ceweitu adek auto mati tu ngebully
buang [Negative (3.0)] aja [Positive (1.0)] laut, buang aja laut,['buang [Negative (3.0)] aja [Positive (1.0)] laut'],-3.0,Negative,buang aja laut
terbitkelah pulo uu bullying tempelke sekolah [Positive (3.0)] pilih [Negative (2.0)] polisi, terbitkelah pulo uu bullying tempelke sekolah pilih polisi,['terbitkelah pulo uu bullying tempelke sekolah [Positive (3.0)] pilih [Negative (2.0)] polisi'],3.0,Positive,terbitkelah pulo uu bullying tempelke sekolah pilih polisi
sangup lihat [Positive (3.0)] vidio nya sakit [Negative (5.0)] hati [Negative (2.0)] anak [Negative (4.0)] gaimana asa [Negative (2.0)] orang tua [Negative (4.0)] anak [Negative (4.0)] tau [Negative (5.0)], sangup lihat vidio nya sakit hati anak gaimana asa orang tua anak tau,['sangup lihat [Positive (3.0)] vidio nya sakit [Negative (5.0)] hati [Negative (2.0)] anak [Negative (4.0)] gaimana asa [Negative (2.0)] orang tua [Negative (4.0)] anak [Negative (4.0)] tau [Negative (5.0)]'],-5.0,Negative,sangup lihat vidio nya sakit hati anak gaimana asa orang tua anak tau
kasih [Negative (1.0)] efek [Positive (3.0)] jera [Negative (3.0)] biar [Negative (4.0)] terulanglagi, kasih efek jera biar terulanglagi,['kasih [Negative (1.0)] efek [Positive (3.0)] jera [Negative (3.0)] biar [Negative (4.0)] terulanglagi'],-4.0,Negative,kasih efek jera biar terulanglagi
alhamdulillah [Positive (5.0)] yaallah, alhamdulillah yaallah,['alhamdulillah [Positive (5.0)] yaallah'],5.0,Positive,alhamdulillah yaallah
sb udah tangkap [Negative (3.0)], sb udah tangkap,['sb udah tangkap [Negative (3.0)]'],-3.0,Negative,sb udah tangkap
biar [Negative (3.0)] kapok [Negative (4.0)] kasih [Negative (1.0)] ajar [Negative (4.0)] pos hukum [Negative (3.0)] biar [Negative (4.0)] baca [Negative (1.0)] biat, biar kapok kasih ajar pos hukum biar baca biat,['biar [Negative (3.0)] kapok [Negative (4.0)] kasih [Negative (1.0)] ajar [Negative (4.0)] pos hukum [Negative (3.0)] biar [Negative (4.0)] baca [Negative (1.0)] biat'],0.0,Neutral,biar kapok kasih ajar pos hukum biar baca biat
mampus [Negative (5.0)], mampus,['mampus [Negative (5.0)]'],-5.0,Negative,mampus
pas [Positive (3.0)] tangkap [Negative (3.0)] nang [Negative (6.0)] maaf [Negative (4.0)] wkwk tap peyek, pas tangkap nang maaf wkwk tap peyek,['pas [Positive (3.0)] tangkap [Negative (3.0)] nang [Negative (6.0)] maaf [Negative (4.0)] wkwk tap peyek'],-4.0,Negative,pas tangkap nang maaf wkwk tap peyek
kalo rurut [Negative (5.0)] kenakaln remaja [Negative (2.0)] lh watak [Positive (3.0)] nyo sel, kalo rurut kenakaln remaja lh watak nyo sel,['kalo rurut [Negative (5.0)] kenakaln remaja [Negative (2.0)] lh watak [Positive (3.0)] nyo sel'],3.0,Positive,kalo rurut kenakaln remaja lh watak nyo sel
makan [Negative (1.0)] tuh, makan tuh,['makan [Negative (1.0)] tuh'],0.0,Neutral,makan tuh
lepas [Negative (2.0)], lepas,['lepas [Negative (2.0)]'],-2.0,Negative,lepas
mampos kau bodat, mampos kau bodat,['mampos kau bodat'],0.0,Neutral,mampos kau bodat
